hub_id,company_name,region,sido,address,matched_address,lat,lon,area_m2,fixed_cost,capacity_tons,storage_item,geocoding_status
WH_00479,쿠팡풀필먼트서비스 유한회사 TW1,인천광역시,인천광역시,"인천광역시 서구 북항단지로 91, 10층 (원창동)",인천 서구 북항단지로 91,37.5033093420414,126.61505542112,14524.43,14524430.0,1452443.0,물류운송서비스,High-Confidence (Kakao)
WH_00480,(주)태은물류,경기도,경기도,경기도 이천시 호법면 중부대로798번길 106,경기 이천시 호법면 중부대로798번길 106,37.2394804969919,127.408919940645,3348.93,3348930.0,334893.0,화장품 등,High-Confidence (Kakao)
WH_00481,(주)엘엑스판토스,경기도,경기도,경기도 이천시 부발읍 중부대로1997번길 46,경기 이천시 부발읍 중부대로1997번길 46,37.2950178530204,127.527586200936,20243.0,20243000.0,2024300.0,"생활용품, 잡화 등",High-Confidence (Kakao)
WH_00482,씨제이대한통운(주),경기도,경기도,경기도 양주시 부흥로 1818-11 (광사동),경기 양주시 부흥로 1818-11,37.7870416412545,127.071363220173,1738.5,1738500.0,173850.0,1,High-Confidence (Kakao)
WH_00483,(주)한진,충청북도,충청북도,충청북도 청주시 서원구 남이면 청남로 845,충북 청주시 서원구 남이면 청남로 845,36.5288161533518,127.429685234617,2559.4,2559400.0,255940.0,신선식품,High-Confidence (Kakao)
WH_00484,(유)로지스진,전북특별자치도,전북특별자치도,전북특별자치도 완주군 봉동읍 완주산단2로 282-23,전북특별자치도 완주군 봉동읍 완주산단2로 282-23,35.9608276780063,127.13201215865,2310.0,2310000.0,231000.0,3자물류(공산품),High-Confidence (Kakao)
WH_00485,한솔로지스유(주),경기도,경기도,경기도 파주시 탄현면 한록산길 7,경기 파주시 탄현면 한록산길 7,37.7938592565534,126.694316588875,4258.0,4258000.0,425800.0,종이류,High-Confidence (Kakao)
WH_00486,용마로지스 주식회사,인천광역시,인천광역시,"인천광역시 서구 드림로 700, 켄달스퀘어검단로지스틱스파크 4,7층 (당하동)",인천 서구 드림로 700,37.5786296341776,126.712977072142,6310.39,6310390.0,631039.0,의약품 등,High-Confidence (Kakao)
WH_00487,롯데글로벌로직스(주),경기도,경기도,경기도 이천시 설성면 설가로278번길 96-126,경기 이천시 설성면 설가로278번길 96-126,37.1520115898133,127.518376682643,20000.0,20000000.0,2000000.0,"생활용품, 잡화 등",High-Confidence (Kakao)
WH_00488,주식회사 디앤비파트너스,경기도,경기도,경기도 안성시 삼죽면 삼죽로 221-17,경기 안성시 삼죽면 삼죽로 221-17,37.0769588988306,127.386153524317,30804.5,30804500.0,3080450.0,"사료, 반려용품, 커피잡화, 소형가전, 장난감등",High-Confidence (Kakao)
WH_00489,엠큐김해 주식회사,경상남도,경상남도,경상남도 김해시 주촌면 이노비즈로 33-20,경남 김해시 주촌면 이노비즈로 33-20,35.2578015926026,128.827155824303,15670.3,15670300.0,1567030.0,일반물품,High-Confidence (Kakao)
WH_00490,(주)동방물류센터,부산광역시,부산광역시,"부산광역시 강서구 미음국제2로 58, 5층 (미음동)",부산 강서구 미음국제2로 58,35.1491215122664,128.871216985809,11607.0,11607000.0,1160700.0,"전자제품(식기세척기, 세탁기, 전자레인지 등) 외",High-Confidence (Kakao)
WH_00491,엔피로지스 주식회사,경기도,경기도,"경기도 여주시 장여로 1610, 3층 (삼교동)",경기 여주시 장여로 1610,37.2422497162789,127.655253310508,9722.79,9722790.0,972279.0,일반 가전제품,High-Confidence (Kakao)
WH_00492,주식회사 하림산업,전북특별자치도,전북특별자치도,전북특별자치도 익산시 함열읍 익산대로78길 313,전북특별자치도 익산시 함열읍 익산대로78길 313,36.0312737527444,126.957763550587,31338.0,31338000.0,3133800.0,식품,High-Confidence (Kakao)
WH_00493,(주)바로스,경기도,경기도,경기도 용인시 처인구 양지면 제일리 346-23,경기 용인시 처인구 양지읍 제일리 346-23,37.2287088467993,127.302327108039,12075.6,12075600.0,1207560.0,"가구, 집기류",High-Confidence (Kakao)
WH_00494,쿠팡로지스틱스서비스 유한회사,충청남도,충청남도,충청남도 아산시 음봉면 음봉로 232-2,충남 아산시 음봉면 음봉로 232-2,36.8438686874814,127.033727854871,15422.12,15422120.0,1542212.0,물류운송서비스,High-Confidence (Kakao)
WH_00495,쿠팡로지스틱스서비스 유한회사,경기도,경기도,"경기도 부천시 오정구 신흥로511번길 80, 켄달스퀘어 부천 로지스틱스파크 A동 3층 A301~A315호 (오정동)",경기 부천시 오정구 신흥로511번길 80,37.5297997555203,126.775646550568,17691.46,17691460.0,1769146.0,택배물,High-Confidence (Kakao)
WH_00496,한국머스크물류서비스(주),경기도,경기도,"경기도 여주시 가남읍 여주남로 536, 지하1층(일부),1층,2층,3층(일부)",경기 여주시 가남읍 여주남로 536,37.2498281522913,127.59000881872,50044.82,50044820.0,5004482.0,"의류, 신발",High-Confidence (Kakao)
WH_00497,쿠팡로지스틱스서비스 유한회사,경기도,경기도,경기도 하남시 검단산로137번길 29-4 (하산곡동),경기 하남시 검단산로137번길 29-4,37.5272216791445,127.2239499977,1215.69,1215690.0,121569.0,물류 운송 서비스,High-Confidence (Kakao)
WH_00498,쿠팡로지스틱스서비스(유) 연암동,울산광역시,울산광역시,울산광역시 북구 효암로 354-2 (연암동),울산 북구 효암로 354-2,35.5784373225942,129.363152990459,1335.97,1335970.0,133597.0,물류운송품,High-Confidence (Kakao)
WH_00499,(주)금왕에프원,충청북도,충청북도,충청북도 음성군 금왕읍 금왕테크노1길 93,충북 음성군 금왕읍 금왕테크노1길 93,36.9663185242945,127.573313034053,112242.47,112242470.0,11224247.0,"산업용 및 일반공산품, 농축산물",High-Confidence (Kakao)
WH_00500,(주)에이씨티앤코아물류,경기도,경기도,경기도 광주시 곤지암읍 광여로 788-9,경기 광주시 곤지암읍 광여로 788-9,37.3822168281495,127.40669254899,1400.0,1400000.0,140000.0,의류,High-Confidence (Kakao)
WH_00501,쿠팡로지스틱스 서비스 유한회사,충청북도,충청북도,충청북도 진천군 초평면 은진로 396,충북 진천군 초평면 은진로 396,36.7811407387172,127.510377608391,15240.24,15240240.0,1524024.0,물류운송 서비스,High-Confidence (Kakao)
WH_00502,엠에스에스로지스틱스(주),경기도,경기도,"경기도 군포시 번영로 82, 한국복합물류(주) 관리동 F동 1층 (부곡동)",경기 군포시 번영로 82,37.3309459272918,126.93722666624,1818.0,1818000.0,181800.0,화장지 및 기타 위생용품,High-Confidence (Kakao)
WH_00503,쿠팡로지스틱스서비스 유한회사,경기도,경기도,경기도 의정부시 호암로 213 (호원동),경기 의정부시 호암로 213,37.7196191219599,127.045310645621,11133.92,11133920.0,1113392.0,1,High-Confidence (Kakao)
WH_00504,(주)개미창고,경기도,경기도,"경기도 이천시 마장면 이장로311번길 5-30, 신관 2층",경기 이천시 마장면 이장로311번길 5-30,37.2785107585258,127.386041351526,3548.84,3548840.0,354884.0,"공산품, 잡화 등",High-Confidence (Kakao)
WH_00505,쿠팡로지스틱스서비스유한회사,경기도,경기도,"경기도 김포시 양촌읍 대포산단로 73, 4층",경기 김포시 양촌읍 대포산단로 73,37.6131340141603,126.629199556827,13842.0,13842000.0,1384200.0,물류운송서비스,High-Confidence (Kakao)
WH_00506,로지뷰 주식회사,충청남도,충청남도,"충청남도 천안시 서북구 성환읍 지족향길 10, 수향골원두막집",충남 천안시 서북구 성환읍 지족향길 10,36.950257909364,127.142448751892,4864.5,4864500.0,486450.0,생활용품,High-Confidence (Kakao)
WH_00507,씨제이대한통운,인천광역시,인천광역시,"인천광역시 중구 서해대로 143, 4층 (항동7가)",인천 중구 서해대로 143,37.4425842197682,126.618528200329,7313.24,7313240.0,731324.0,택배상품 등,High-Confidence (Kakao)
WH_00508,쿠팡로지스틱스서비스(유),경상북도,경상북도,경상북도 포항시 남구 동해안로 5816 (일월동),경북 포항시 남구 동해안로 5816,35.9914042526611,129.426785404054,4480.0,4480000.0,448000.0,택배물,High-Confidence (Kakao)
WH_00509,(주)한샘서비스,경기도,경기도,경기도 시흥시 오이도로 22-11 (정왕동),경기 시흥시 오이도로 22-11,37.3479394843039,126.700683890069,10462.47,10462470.0,1046247.0,택배물품,High-Confidence (Kakao)
WH_00510,쿠팡로지스틱스서비스 유한회사,경기도,경기도,"경기도 부천시 오정구 오정로 19, A동 (삼정동)",경기 부천시 오정구 오정로 19,37.5268209383895,126.761653163267,9476.43,9476430.0,947643.0,택배물,High-Confidence (Kakao)
WH_00511,쿠팡풀필먼트서비스 유한회사,광주광역시,광주광역시,광주광역시 광산구 평동산단7번로 93 (연산동),광주 광산구 평동산단7번로 93,35.1161444942099,126.757379747915,3603.0,3603000.0,360300.0,생수,High-Confidence (Kakao)
WH_00512,주식회사 디에스브이컨트랙트 로지스틱스,인천광역시,인천광역시,"인천광역시 서구 북항단지로101번길 10, 외3필지 (원창동)",,37.4563,126.7052,8590.78,8590780.0,859078.0000000001,"유모차, 통신장비 등",Low-Confidence (Fallback)
WH_00513,㈜케이씨티시 덕평2물류센터,경기도,경기도,경기도 이천시 마장면 덕평로661번길 87,경기 이천시 마장면 덕평로661번길 87,37.2164962261558,127.371722634397,15627.0,15627000.0,1562700.0,주류 등,High-Confidence (Kakao)
WH_00514,주식회사 두핸즈 남양주지점,경기도,경기도,"경기도 남양주시 수동면 지둔로 191, 오뚜기물류서비스 남양주안전물류센터 3층",경기 남양주시 수동면 지둔로 191,37.7042762588293,127.306925169625,5292.3,5292300.0,529230.0,"화장품, 반려동물간식,상온식품 등",High-Confidence (Kakao)
WH_00515,쿠팡로지스틱스서비스 유한회사,충청북도,충청북도,충청북도 청주시 서원구 현도면 우록길 15-22,충북 청주시 서원구 현도면 우록길 15-22,36.5032121918069,127.430682806422,2382.6,2382600.0,238260.0,"가전,가구 등",High-Confidence (Kakao)
WH_00516,쿠팡풀필먼트서비스 유한회사,부산광역시,부산광역시,"부산광역시 기장군 장안읍 명례산단5로 8, (주)복산나이스 1동 3호",부산 기장군 장안읍 명례산단5로 8,35.3705260152415,129.259864605139,2532.0,2532000.0,253200.0,생수,High-Confidence (Kakao)
WH_00517,쿠팡로지스틱스 유한회사,경기도,경기도,"경기도 안양시 동안구 흥안대로439번길 30, 안양물류센터 4층~7층 (관양동)",경기 안양시 동안구 흥안대로439번길 30,37.3943057212786,126.972841424464,45735.0,45735000.0,4573500.0,물류 운송 서비스,High-Confidence (Kakao)
WH_00518,쿠팡풀필먼트서비스 유한회사 전라광주 1센터,광주광역시,광주광역시,광주광역시 광산구 평동산단7번로 132-15 (연산동),광주 광산구 평동산단7번로 132-15,35.1172097472632,126.761845091268,15306.76,15306760.0,1530676.0,"가구, 전자제품, 가공식품, 생활용품등",High-Confidence (Kakao)
WH_00519,주식회사 한진,인천광역시,인천광역시,인천광역시 서구 북항단지로 110 (원창동),인천 서구 북항단지로 110,37.501221548676,126.617386536847,1867.77,1867770.0,186777.0,신선식품,High-Confidence (Kakao)
WH_00520,(주)엘엑스판토스,경상북도,경상북도,"경상북도 구미시 산호대로 264-16, 3층 (공단동)",경북 구미시 산호대로 264-16,36.105958643154,128.38791702515,1233.0,1233000.0,123300.0,전자 자재/부품,High-Confidence (Kakao)
WH_00521,쿠팡로지스틱스서비스 유한회사(신도림모바일캠프),서울특별시,서울특별시,서울특별시 구로구 신도림로19길 53 (신도림동),서울 구로구 신도림로19길 53,37.5121449766379,126.881204219817,1294.74,1294740.0,129474.0,"일상생활용품, 전자제품, 가공식품 등",High-Confidence (Kakao)
WH_00522,쿠팡로지스틱스서비스 유한회사(서초1서브허브),서울특별시,서울특별시,"서울특별시 서초구 양재대로12길 18, 농협양곡유통센타 (양재동)",서울 서초구 양재대로12길 18,37.4596631934527,127.03585930582,5196.9,5196900.0,519690.0,"일상생활용품, 전자제품, 가공식품 등",High-Confidence (Kakao)
WH_00523,쿠팡풀필먼트서비스유한회사 금왕2센터,충청북도,충청북도,충청북도 음성군 금왕읍 금왕테크노로 14,충북 음성군 금왕읍 금왕테크노로 14,36.9635112661842,127.564540803551,63866.14,63866140.0,6386614.0,"가구,전자제품,가공식품(상온),생활용품 등",High-Confidence (Kakao)
WH_00524,ATG컴퍼니,경기도,경기도,"경기도 이천시 설성면 노성로259번길 76-20, ATG컴퍼니 이천",경기 이천시 설성면 노성로259번길 76-20,37.128750530397,127.482291836966,3057.12,3057120.0,305712.0,생활용품,High-Confidence (Kakao)
WH_00525,쿠팡로지스틱스서비스(유),경기도,경기도,경기도 이천시 백사면 이여로88번길 60,경기 이천시 백사면 이여로88번길 60,37.3080281675694,127.465357161871,1876.8,1876800.0,187680.0,물류운송,High-Confidence (Kakao)
WH_00526,씨제이대한통운(주) (송파Csub),경기도,경기도,"경기도 광주시 초월읍 산수로622번길 44, 가동",경기 광주시 초월읍 산수로622번길 44,37.4137413445018,127.308802126738,2837.99,2837990.0,283799.0,택배화물,High-Confidence (Kakao)
WH_00527,쿠팡로지스틱스서비스 유한회사,부산광역시,부산광역시,부산광역시 금정구 공단동로41번길 21 (금사동),부산 금정구 공단동로41번길 21,35.2205338745102,129.115321150175,1721.32,1721320.0,172132.0,물류운송서비스(택배물),High-Confidence (Kakao)
WH_00528,쿠팡풀필먼트서비스(유) (광주1센터),경기도,경기도,경기도 광주시 도척면 도척로 401-87,경기 광주시 도척면 도척로 401-87,37.3136960306597,127.343176093788,31792.88,31792880.0,3179288.0,"가구, 전자제품 등",High-Confidence (Kakao)
WH_00529,에쓰푸드 주식회사,경기도,경기도,경기도 용인시 처인구 양지면 양지리 915,경기 용인시 처인구 양지읍 양지리 915,37.2313636310577,127.294335257758,9792.0,9792000.0,979200.0, ,High-Confidence (Kakao)
WH_00530,중앙기업(주) 신항물류센터,경상남도,경상남도,경상남도 창원시 진해구 두동남로 40 (두동),경남 창원시 진해구 두동남로 40,35.1194720770822,128.797307717455,16532.1,16532099.999999998,1653209.9999999998,"20ft, 40ft 컨테이너",High-Confidence (Kakao)
WH_00531,쿠팡로지스틱스서비스유한회사,부산광역시,부산광역시,부산광역시 사상구 새벽로121번길 33 (감전동),부산 사상구 새벽로121번길 33,35.1520804345391,128.980373819187,1245.4,1245400.0,124540.0,물류운송서비스(택배물),High-Confidence (Kakao)
