origin,destination,distance_km
Chungbuk,WH_1653,189.31
Chungbuk,WH_1654,197.29
Chungbuk,WH_1655,192.2
Chungbuk,WH_1656,181.59
Chungbuk,WH_1657,206.18
Chungbuk,WH_1658,188.39
Chungbuk,WH_1659,216.95
Chungbuk,WH_1660,198.23
Chungbuk,WH_1661,214.52
Chungbuk,WH_1662,221.38
Chungbuk,WH_1663,224.41
Chungbuk,WH_1664,213.63
Chungbuk,WH_1665,185.41
Chungbuk,WH_1666,215.21
Chungbuk,WH_1667,175.33
Chungbuk,WH_1668,191.73
Chungbuk,WH_1669,229.71
Chungbuk,WH_1670,202.53
Chungbuk,WH_1671,183.22
Chungbuk,WH_1672,199.39
Chungbuk,WH_1673,209.26
Chungbuk,WH_1674,199.94
Chungbuk,WH_1675,180.82
Chungbuk,WH_1676,187.35
Chungbuk,WH_1677,206.06
Chungbuk,WH_1678,193.54
Chungbuk,WH_1679,206.65
Chungbuk,WH_1680,218.43
Chungbuk,WH_1681,214.28
Chungbuk,WH_1682,211.35
Chungbuk,WH_1683,203.35
Chungbuk,WH_1684,218.7
Chungbuk,WH_1685,198.49
Chungbuk,WH_1686,196.78
Chungbuk,WH_1687,211.23
Chungbuk,WH_1688,185.19
Chungbuk,WH_1689,212.63
Chungbuk,WH_1690,193.07
Chungbuk,WH_1691,231.08
Chungbuk,WH_1692,175.55
Chungbuk,WH_1693,234.23
Chungbuk,WH_1694,195.07
Chungbuk,WH_1695,208.21
Chungbuk,WH_1696,222.83
Chungbuk,WH_1697,202.1
Chungbuk,WH_1698,217.35
Chungbuk,WH_1699,180.66
Chungbuk,WH_1700,180.97
Chungbuk,WH_1701,219.75
Chungbuk,WH_1702,184.52
Chungbuk,WH_1703,193.71
Chungbuk,WH_1704,214.74
Chungbuk,WH_1705,187.94
Chungbuk,WH_1706,230.64
Chungbuk,WH_1707,212.63
Chungbuk,WH_1708,204.43
Chungbuk,WH_1709,195.77
Chungbuk,WH_1710,200.92
Chungbuk,WH_1711,192.72
Chungbuk,WH_1712,207.21
Chungbuk,WH_1713,202.23
Chungbuk,WH_1714,212.68
Chungbuk,WH_1715,136.41
Chungbuk,WH_1716,127.2
Chungbuk,WH_1717,109.96
Chungbuk,WH_1718,123.7
Chungbuk,WH_1719,124.43
Chungbuk,WH_1720,124.47
Chungbuk,WH_1721,121.02
Chungbuk,WH_1722,126.87
Chungbuk,WH_1723,124.4
Chungbuk,WH_1724,116.56
Chungbuk,WH_1725,121.81
Chungbuk,WH_1726,129.59
Chungbuk,WH_1727,128.5
Chungbuk,WH_1728,142.28
Chungbuk,WH_1729,124.03
Chungbuk,WH_1730,125.86
Chungbuk,WH_1731,114.7
Chungbuk,WH_1732,129.79
Chungbuk,WH_1733,128.33
Chungbuk,WH_1734,120.16
Chungbuk,WH_1735,147.97
Chungbuk,WH_1736,119.48
Chungbuk,WH_1737,131.67
Chungbuk,WH_1738,94.14
Chungbuk,WH_1739,131.26
Chungbuk,WH_1740,121.44
Chungbuk,WH_1741,154.4
Chungbuk,WH_1742,128.76
Chungbuk,WH_1743,155.71
Chungbuk,WH_1744,127.17
Chungbuk,WH_1745,138.27
Chungbuk,WH_1746,135.25
Chungbuk,WH_1747,135.26
Chungbuk,WH_1748,141.28
Chungbuk,WH_1749,133.36
Chungbuk,WH_1750,122.1
Chungbuk,WH_1751,116.55
Chungbuk,WH_1752,142.32
Chungbuk,WH_1753,124.82
Chungbuk,WH_1754,145.36
Chungbuk,WH_1755,159.44
Chungbuk,WH_1756,110.54
Chungbuk,WH_1757,147.45
Chungbuk,WH_1758,121.49
Chungbuk,WH_1759,132.07
Chungbuk,WH_1760,111.81
Chungbuk,WH_1761,134.73
Chungbuk,WH_1762,132.26
Chungbuk,WH_1763,136.21
Chungbuk,WH_1764,117.61
Chungbuk,WH_1765,134.95
Chungbuk,WH_1766,128.47
Chungbuk,WH_1767,118.77
Chungbuk,WH_1768,113.92
Chungbuk,WH_1769,130.35
Chungbuk,WH_1770,151.09
Chungbuk,WH_1771,130.35
Chungbuk,WH_1772,119.61
Chungbuk,WH_1773,145.34
Chungbuk,WH_1774,116.52
Chungbuk,WH_1775,101.4
Chungbuk,WH_1776,128.04
Chungbuk,WH_1777,124.93
Chungbuk,WH_1778,130.31
Chungbuk,WH_1779,125.53
Chungbuk,WH_1780,134.53
Chungbuk,WH_1781,125.95
Chungbuk,WH_1782,136.12
Chungbuk,WH_1783,123.08
Chungbuk,WH_1784,121.34
Chungbuk,WH_1785,123.95
Chungbuk,WH_1786,113.85
Chungbuk,WH_1787,139.41
Chungbuk,WH_1788,114.83
Chungbuk,WH_1789,112.67
Chungbuk,WH_1790,135.87
Chungbuk,WH_1791,156.74
Chungbuk,WH_1792,125.26
Chungbuk,WH_1793,137.44
Chungbuk,WH_1794,123.92
Chungbuk,WH_1795,118.15
Chungbuk,WH_1796,144.27
Chungbuk,WH_1797,113.73
Chungbuk,WH_1798,125.24
Chungbuk,WH_1799,134.4
Chungbuk,WH_1800,194.46
Chungbuk,WH_1801,221.42
Chungbuk,WH_1802,190.49
Chungbuk,WH_1803,180.59
Chungbuk,WH_1804,186.86
Chungbuk,WH_1805,186.9
Chungbuk,WH_1806,187.38
Chungbuk,WH_1807,175.97
Chungbuk,WH_1808,217.16
Chungbuk,WH_1809,189.51
Chungbuk,WH_1810,180.83
Chungbuk,WH_1811,184.02
Chungbuk,WH_1812,225.75
Chungbuk,WH_1813,215.09
Chungbuk,WH_1814,210.23
Chungbuk,WH_1815,180.67
Chungbuk,WH_1816,197.29
Chungbuk,WH_1817,209.15
Chungbuk,WH_1818,194.51
Chungbuk,WH_1819,219.21
Chungbuk,WH_1820,188.99
Chungbuk,WH_1821,174.0
Chungbuk,WH_1822,197.74
Chungbuk,WH_1823,198.83
Chungbuk,WH_1824,203.38
Chungbuk,WH_1825,216.9
Chungbuk,WH_1826,186.46
Chungbuk,WH_1827,181.04
Chungbuk,WH_1828,207.05
Chungbuk,WH_1829,178.98
Chungbuk,WH_1830,178.06
Chungbuk,WH_1831,193.63
Chungbuk,WH_1832,198.62
Chungbuk,WH_1833,174.78
Chungbuk,WH_1834,197.1
Chungbuk,WH_1835,175.47
Chungbuk,WH_1836,194.51
Chungbuk,WH_1837,201.96
Chungbuk,WH_1838,160.49
Chungbuk,WH_1839,206.83
Chungbuk,WH_1840,176.37
Chungbuk,WH_1841,186.4
Chungbuk,WH_1842,217.29
Chungbuk,WH_1843,177.37
Chungbuk,WH_1844,189.6
Chungbuk,WH_1845,174.69
Chungbuk,WH_1846,216.81
Chungbuk,WH_1847,187.17
Chungbuk,WH_1848,185.49
Chungbuk,WH_1849,202.01
Chungbuk,WH_1850,193.29
Chungbuk,WH_1851,213.95
Chungbuk,WH_1852,212.24
Chungbuk,WH_1853,198.35
Chungbuk,WH_1854,183.0
Chungbuk,WH_1855,183.62
Chungbuk,WH_1856,160.05
Chungbuk,WH_1857,175.5
Chungbuk,WH_1858,224.47
Chungbuk,WH_1859,142.44
Chungbuk,WH_1860,199.04
Chungbuk,WH_1861,173.48
Chungbuk,WH_1862,201.29
Chungbuk,WH_1863,188.9
Chungbuk,WH_1864,170.08
Chungbuk,WH_1865,192.91
Chungbuk,WH_1866,194.42
Chungbuk,WH_1867,199.75
Chungbuk,WH_1868,211.77
Chungbuk,WH_1869,214.84
Chungbuk,WH_1870,168.1
Chungbuk,WH_1871,168.88
Chungbuk,WH_1872,160.88
Chungbuk,WH_1873,219.29
Chungbuk,WH_1874,168.98
Chungbuk,WH_1875,191.54
Chungbuk,WH_1876,175.11
Chungbuk,WH_1877,173.28
Chungbuk,WH_1878,167.91
Chungbuk,WH_1879,172.78
Chungbuk,WH_1880,205.69
Chungbuk,WH_1881,175.96
Chungbuk,WH_1882,207.81
Chungbuk,WH_1883,172.13
Chungbuk,WH_1884,192.31
Chungbuk,WH_1885,208.47
Chungbuk,WH_1886,196.73
Chungbuk,WH_1887,197.34
Chungbuk,WH_1888,234.14
Chungbuk,WH_1889,160.43
Chungbuk,WH_1890,148.66
Chungbuk,WH_1891,178.27
Chungbuk,WH_1892,173.28
Chungbuk,WH_1893,203.34
Chungbuk,WH_1894,183.66
Chungbuk,WH_1895,189.24
Chungbuk,WH_1896,177.65
Chungbuk,WH_1897,217.35
Chungbuk,WH_1898,218.86
Chungbuk,WH_1899,188.33
Chungbuk,WH_1900,205.11
Chungbuk,WH_1901,164.27
Chungbuk,WH_1902,211.26
Chungbuk,WH_1903,189.97
Chungbuk,WH_1904,186.16
Chungbuk,WH_1905,337.89
Chungbuk,WH_1906,359.27
Chungbuk,WH_1907,351.64
Chungbuk,WH_1908,350.16
Chungbuk,WH_1909,347.51
Chungbuk,WH_1910,384.23
Chungbuk,WH_1911,378.49
Chungbuk,WH_1912,349.02
Chungbuk,WH_1913,346.15
Chungbuk,WH_1914,353.47
Chungbuk,WH_1915,356.82
Chungbuk,WH_1916,358.74
Chungbuk,WH_1917,356.0
Chungbuk,WH_1918,366.92
Chungbuk,WH_1919,350.03
Chungbuk,WH_1920,376.94
Chungbuk,WH_1921,356.55
Chungbuk,WH_1922,357.48
Chungbuk,WH_1923,345.4
Chungbuk,WH_1924,335.03
Chungnam,WH_0001,136.87
Chungnam,WH_0002,125.61
Chungnam,WH_0003,118.19
Chungnam,WH_0004,132.81
Chungnam,WH_0005,152.46
Chungnam,WH_0006,127.86
Chungnam,WH_0007,113.45
Chungnam,WH_0008,132.32
Chungnam,WH_0009,133.04
Chungnam,WH_0010,127.13
Chungnam,WH_0011,131.2
Chungnam,WH_0012,122.96
Chungnam,WH_0013,126.35
Chungnam,WH_0014,137.5
Chungnam,WH_0015,139.25
Chungnam,WH_0016,113.17
Chungnam,WH_0017,120.52
Chungnam,WH_0018,151.46
Chungnam,WH_0019,138.38
Chungnam,WH_0020,127.98
Chungnam,WH_0021,118.0
Chungnam,WH_0022,114.19
Chungnam,WH_0023,123.71
Chungnam,WH_0024,122.1
Chungnam,WH_0025,110.32
Chungnam,WH_0026,93.28
Chungnam,WH_0027,126.78
Chungnam,WH_0028,114.93
Chungnam,WH_0029,116.85
Chungnam,WH_0030,105.23
Chungnam,WH_0031,116.66
Chungnam,WH_0032,259.89
Chungnam,WH_0033,244.04
Chungnam,WH_0034,264.95
Chungnam,WH_0035,224.76
Chungnam,WH_0036,276.26
Chungnam,WH_0037,255.72
Chungnam,WH_0038,250.68
Chungnam,WH_0039,271.24
Chungnam,WH_0040,249.77
Chungnam,WH_0041,286.64
Chungnam,WH_0042,240.16
Chungnam,WH_0043,268.23
Chungnam,WH_0044,259.56
Chungnam,WH_0045,264.72
Chungnam,WH_0046,256.15
Chungnam,WH_0047,234.04
Chungnam,WH_0048,245.13
Chungnam,WH_0049,240.22
Chungnam,WH_0050,275.83
Chungnam,WH_0051,266.56
Chungnam,WH_0052,229.5
Chungnam,WH_0053,223.66
Chungnam,WH_0054,272.36
Chungnam,WH_0055,240.17
Chungnam,WH_0056,250.55
Chungnam,WH_0057,249.29
Chungnam,WH_0058,240.31
Chungnam,WH_0059,239.51
Chungnam,WH_0060,263.68
Chungnam,WH_0061,268.91
Chungnam,WH_0062,260.39
Chungnam,WH_0063,246.4
Chungnam,WH_0064,245.47
Chungnam,WH_0065,252.14
Chungnam,WH_0066,240.15
Chungnam,WH_0067,232.01
Chungnam,WH_0068,259.68
Chungnam,WH_0069,251.29
Chungnam,WH_0070,241.28
Chungnam,WH_0071,272.36
Chungnam,WH_0072,261.61
Chungnam,WH_0073,248.03
Chungnam,WH_0074,240.4
Chungnam,WH_0075,245.39
Chungnam,WH_0076,245.92
Chungnam,WH_0077,266.5
Chungnam,WH_0078,240.71
Chungnam,WH_0079,250.3
Chungnam,WH_0080,264.8
Chungnam,WH_0081,246.09
Chungnam,WH_0082,251.77
Chungnam,WH_0083,260.75
Chungnam,WH_0084,240.77
Chungnam,WH_0085,242.5
Chungnam,WH_0086,255.8
Chungnam,WH_0087,228.94
Chungnam,WH_0088,259.22
Chungnam,WH_0089,258.18
Chungnam,WH_0090,268.31
Chungnam,WH_0091,264.56
Chungnam,WH_0092,267.74
Chungnam,WH_0093,243.12
Chungnam,WH_0094,267.84
Chungnam,WH_0095,245.56
Chungnam,WH_0096,262.05
Chungnam,WH_0097,273.99
Chungnam,WH_0098,269.86
Chungnam,WH_0099,265.02
Chungnam,WH_0100,257.16
Chungnam,WH_0101,247.78
Chungnam,WH_0102,279.39
Chungnam,WH_0103,280.87
Chungnam,WH_0104,264.48
Chungnam,WH_0105,254.36
Chungnam,WH_0106,271.01
Chungnam,WH_0107,247.5
Chungnam,WH_0108,261.75
Chungnam,WH_0109,245.66
Chungnam,WH_0110,258.18
Chungnam,WH_0111,260.55
Chungnam,WH_0112,227.08
Chungnam,WH_0113,287.76
Chungnam,WH_0114,257.04
Chungnam,WH_0115,232.95
Chungnam,WH_0116,251.82
Chungnam,WH_0117,266.54
Chungnam,WH_0118,259.25
Chungnam,WH_0119,262.28
Chungnam,WH_0120,224.04
Chungnam,WH_0121,250.38
Chungnam,WH_0122,279.34
Chungnam,WH_0123,253.58
Chungnam,WH_0124,234.85
Chungnam,WH_0125,252.94
Chungnam,WH_0126,251.45
Chungnam,WH_0127,249.6
Chungnam,WH_0128,292.67
Chungnam,WH_0129,253.02
Chungnam,WH_0130,248.66
Chungnam,WH_0131,170.51
Chungnam,WH_0132,173.06
Chungnam,WH_0133,211.53
Chungnam,WH_0134,190.01
Chungnam,WH_0135,178.94
Chungnam,WH_0136,179.12
Chungnam,WH_0137,158.13
Chungnam,WH_0138,158.53
Chungnam,WH_0139,174.08
Chungnam,WH_0140,169.49
Chungnam,WH_0141,192.44
Chungnam,WH_0142,183.11
Chungnam,WH_0143,168.77
Chungnam,WH_0144,161.47
Chungnam,WH_0145,196.22
Chungnam,WH_0146,140.06
Chungnam,WH_0147,174.3
Chungnam,WH_0148,173.81
Chungnam,WH_0149,178.01
Chungnam,WH_0150,181.11
Chungnam,WH_0151,196.1
Chungnam,WH_0152,178.45
Chungnam,WH_0153,171.55
Chungnam,WH_0154,88.02
Chungnam,WH_0155,121.47
Chungnam,WH_0156,121.46
Chungnam,WH_0157,77.88
Chungnam,WH_0158,104.74
Chungnam,WH_0159,108.98
Chungnam,WH_0160,83.45
Chungnam,WH_0161,88.19
Chungnam,WH_0162,148.21
Chungnam,WH_0163,89.98
Chungnam,WH_0164,109.38
Chungnam,WH_0165,124.73
Chungnam,WH_0166,134.87
Chungnam,WH_0167,117.18
Chungnam,WH_0168,120.51
Chungnam,WH_0169,92.9
Chungnam,WH_0170,114.8
Chungnam,WH_0171,110.63
Chungnam,WH_0172,122.35
Chungnam,WH_0173,107.55
Chungnam,WH_0174,107.86
Chungnam,WH_0175,86.44
Chungnam,WH_0176,115.94
Chungnam,WH_0177,120.91
Chungnam,WH_0178,97.62
Chungnam,WH_0179,109.0
Chungnam,WH_0180,90.03
Chungnam,WH_0181,128.55
Chungnam,WH_0182,79.66
Chungnam,WH_0183,105.82
Chungnam,WH_0184,129.71
Chungnam,WH_0185,97.48
Chungnam,WH_0186,96.59
Chungnam,WH_0187,84.44
Chungnam,WH_0188,91.91
Chungnam,WH_0189,131.95
Chungnam,WH_0190,101.13
Chungnam,WH_0191,85.63
Chungnam,WH_0192,112.6
Chungnam,WH_0193,94.93
Chungnam,WH_0194,96.52
Chungnam,WH_0195,128.98
Chungnam,WH_0196,113.26
Chungnam,WH_0197,111.41
Chungnam,WH_0198,135.26
Chungnam,WH_0199,109.13
Chungnam,WH_0200,138.24
Chungnam,WH_0201,83.29
Chungnam,WH_0202,135.09
Chungnam,WH_0203,104.28
Chungnam,WH_0204,96.6
Chungnam,WH_0205,116.79
Chungnam,WH_0206,98.3
Chungnam,WH_0207,117.99
Chungnam,WH_0208,124.19
Chungnam,WH_0209,101.71
Chungnam,WH_0210,90.73
Chungnam,WH_0211,105.12
Chungnam,WH_0212,108.36
Chungnam,WH_0213,116.85
Chungnam,WH_0214,108.07
Chungnam,WH_0215,102.81
Chungnam,WH_0216,108.36
Chungnam,WH_0217,124.17
Chungnam,WH_0218,92.92
Chungnam,WH_0219,95.03
Chungnam,WH_0220,104.4
Chungnam,WH_0221,88.59
Chungnam,WH_0222,98.41
Chungnam,WH_0223,109.52
Chungnam,WH_0224,118.84
Chungnam,WH_0225,136.97
Chungnam,WH_0226,93.19
Chungnam,WH_0227,100.34
Chungnam,WH_0228,128.72
Chungnam,WH_0229,110.03
Chungnam,WH_0230,111.76
Chungnam,WH_0231,107.57
Chungnam,WH_0232,129.49
Chungnam,WH_0233,107.2
Chungnam,WH_0234,92.97
Chungnam,WH_0235,102.51
Chungnam,WH_0236,70.38
Chungnam,WH_0237,117.43
Chungnam,WH_0238,103.84
Chungnam,WH_0239,129.41
Chungnam,WH_0240,104.89
Chungnam,WH_0241,101.69
Chungnam,WH_0242,100.81
Chungnam,WH_0243,94.77
Chungnam,WH_0244,119.95
Chungnam,WH_0245,115.98
Chungnam,WH_0246,115.02
Chungnam,WH_0247,126.4
Chungnam,WH_0248,93.95
Chungnam,WH_0249,94.6
Chungnam,WH_0250,111.37
Chungnam,WH_0251,105.81
Chungnam,WH_0252,111.85
Chungnam,WH_0253,116.62
Chungnam,WH_0254,76.52
Chungnam,WH_0255,97.05
Chungnam,WH_0256,80.05
Chungnam,WH_0257,133.17
Chungnam,WH_0258,104.2
Chungnam,WH_0259,118.86
Chungnam,WH_0260,128.4
Chungnam,WH_0261,112.64
Chungnam,WH_0262,93.5
Chungnam,WH_0263,114.14
Chungnam,WH_0264,57.2
Chungnam,WH_0265,100.98
Chungnam,WH_0266,124.51
Chungnam,WH_0267,103.53
Chungnam,WH_0268,83.03
Chungnam,WH_0269,79.59
Chungnam,WH_0270,119.19
Chungnam,WH_0271,100.78
Chungnam,WH_0272,111.59
Chungnam,WH_0273,100.58
Chungnam,WH_0274,103.68
Chungnam,WH_0275,116.9
Chungnam,WH_0276,71.06
Chungnam,WH_0277,129.73
Chungnam,WH_0278,102.16
Chungnam,WH_0279,116.69
Chungnam,WH_0280,136.65
Chungnam,WH_0281,118.82
Chungnam,WH_0282,112.87
Chungnam,WH_0283,107.79
Chungnam,WH_0284,124.09
Chungnam,WH_0285,133.64
Chungnam,WH_0286,92.18
Chungnam,WH_0287,109.69
Chungnam,WH_0288,112.46
Chungnam,WH_0289,126.57
Chungnam,WH_0290,116.64
Chungnam,WH_0291,102.01
Chungnam,WH_0292,107.05
Chungnam,WH_0293,132.35
Chungnam,WH_0294,70.45
Chungnam,WH_0295,131.77
Chungnam,WH_0296,141.93
Chungnam,WH_0297,66.41
Chungnam,WH_0298,77.02
Chungnam,WH_0299,127.38
Chungnam,WH_0300,118.54
Chungnam,WH_0301,106.43
Chungnam,WH_0302,104.32
Chungnam,WH_0303,90.8
Chungnam,WH_0304,127.56
Chungnam,WH_0305,87.88
Chungnam,WH_0306,100.55
Chungnam,WH_0307,109.23
Chungnam,WH_0308,113.56
Chungnam,WH_0309,103.97
Chungnam,WH_0310,127.22
Chungnam,WH_0311,106.34
Chungnam,WH_0312,106.46
Chungnam,WH_0313,82.26
Chungnam,WH_0314,94.46
Chungnam,WH_0315,99.71
Chungnam,WH_0316,110.68
Chungnam,WH_0317,84.59
Chungnam,WH_0318,111.72
Chungnam,WH_0319,105.53
Chungnam,WH_0320,142.04
Chungnam,WH_0321,106.04
Chungnam,WH_0322,132.36
Chungnam,WH_0323,114.55
Chungnam,WH_0324,102.18
Chungnam,WH_0325,96.68
Chungnam,WH_0326,91.6
Chungnam,WH_0327,109.84
Chungnam,WH_0328,110.81
Chungnam,WH_0329,132.22
Chungnam,WH_0330,103.36
Chungnam,WH_0331,115.15
Chungnam,WH_0332,81.32
Chungnam,WH_0333,92.37
Chungnam,WH_0334,116.73
Chungnam,WH_0335,124.69
Chungnam,WH_0336,111.0
Chungnam,WH_0337,107.03
Chungnam,WH_0338,121.72
Chungnam,WH_0339,73.68
Chungnam,WH_0340,68.46
Chungnam,WH_0341,104.22
Chungnam,WH_0342,102.71
Chungnam,WH_0343,108.83
Chungnam,WH_0344,121.31
Chungnam,WH_0345,115.06
Chungnam,WH_0346,104.31
Chungnam,WH_0347,103.9
Chungnam,WH_0348,141.88
Chungnam,WH_0349,168.87
Chungnam,WH_0350,154.32
Chungnam,WH_0351,152.7
Chungnam,WH_0352,184.22
Chungnam,WH_0353,171.76
Chungnam,WH_0354,130.79
Chungnam,WH_0355,148.62
Chungnam,WH_0356,156.15
Chungnam,WH_0357,148.5
Chungnam,WH_0358,132.41
Chungnam,WH_0359,194.48
Chungnam,WH_0360,155.25
Chungnam,WH_0361,142.86
Chungnam,WH_0362,194.34
Chungnam,WH_0363,175.92
Chungnam,WH_0364,141.58
Chungnam,WH_0365,131.17
Chungnam,WH_0366,166.67
Chungnam,WH_0367,156.49
Chungnam,WH_0368,179.72
Chungnam,WH_0369,163.35
Chungnam,WH_0370,121.44
Chungnam,WH_0371,115.17
Chungnam,WH_0372,147.81
Chungnam,WH_0373,150.67
Chungnam,WH_0374,165.53
Chungnam,WH_0375,60.13
Chungnam,WH_0376,76.84
Chungnam,WH_0377,69.66
Chungnam,WH_0378,65.95
Chungnam,WH_0379,84.02
Chungnam,WH_0380,73.76
Chungnam,WH_0381,82.06
Chungnam,WH_0382,53.1
Chungnam,WH_0383,59.41
Chungnam,WH_0384,47.35
Chungnam,WH_0385,44.45
Chungnam,WH_0386,256.88
Chungnam,WH_0387,258.53
Chungnam,WH_0388,253.24
Chungnam,WH_0389,272.18
Chungnam,WH_0390,253.76
Chungnam,WH_0391,233.7
Chungnam,WH_0392,249.5
Chungnam,WH_0393,242.5
Chungnam,WH_0394,242.49
Chungnam,WH_0395,225.17
Chungnam,WH_0396,263.9
Chungnam,WH_0397,237.08
Chungnam,WH_0398,250.53
Chungnam,WH_0399,244.63
Chungnam,WH_0400,262.32
Chungnam,WH_0401,251.93
Chungnam,WH_0402,244.62
Chungnam,WH_0403,252.52
Chungnam,WH_0404,274.54
Chungnam,WH_0405,260.55
Chungnam,WH_0406,247.8
Chungnam,WH_0407,286.02
Chungnam,WH_0408,268.36
Chungnam,WH_0409,252.9
Chungnam,WH_0410,256.14
Chungnam,WH_0411,257.08
Chungnam,WH_0412,262.59
Chungnam,WH_0413,268.22
Chungnam,WH_0414,243.58
Chungnam,WH_0415,249.89
Chungnam,WH_0416,233.64
Chungnam,WH_0417,249.66
Chungnam,WH_0418,253.89
Chungnam,WH_0419,258.12
Chungnam,WH_0420,261.27
Chungnam,WH_0421,246.58
Chungnam,WH_0422,269.66
Chungnam,WH_0423,227.13
Chungnam,WH_0424,260.23
Chungnam,WH_0425,261.0
Chungnam,WH_0426,257.96
Chungnam,WH_0427,249.03
Chungnam,WH_0428,44.53
Chungnam,WH_0429,34.69
Chungnam,WH_0430,44.32
Chungnam,WH_0431,71.42
Chungnam,WH_0432,45.51
Chungnam,WH_0433,47.59
Chungnam,WH_0434,53.95
Chungnam,WH_0435,43.35
Chungnam,WH_0436,37.06
Chungnam,WH_0437,59.11
Chungnam,WH_0438,49.56
Chungnam,WH_0439,38.8
Chungnam,WH_0440,29.47
Chungnam,WH_0441,131.02
Chungnam,WH_0442,109.76
Chungnam,WH_0443,113.62
Chungnam,WH_0444,134.33
Chungnam,WH_0445,104.83
Chungnam,WH_0446,143.77
Chungnam,WH_0447,104.0
Chungnam,WH_0448,115.88
Chungnam,WH_0449,117.57
Chungnam,WH_0450,135.47
Chungnam,WH_0451,127.32
Chungnam,WH_0452,131.01
Chungnam,WH_0453,125.66
Chungnam,WH_0454,101.77
Chungnam,WH_0455,110.68
Chungnam,WH_0456,140.35
Chungnam,WH_0457,129.7
Chungnam,WH_0458,118.05
Chungnam,WH_0459,123.39
Chungnam,WH_0460,159.6
Chungnam,WH_0461,118.58
Chungnam,WH_0462,115.42
Chungnam,WH_0463,114.48
Chungnam,WH_0464,103.87
Chungnam,WH_0465,136.79
Chungnam,WH_0466,118.07
Chungnam,WH_0467,112.29
Chungnam,WH_0468,119.93
Chungnam,WH_0469,146.36
Chungnam,WH_0470,115.43
Chungnam,WH_0471,108.58
Chungnam,WH_0472,132.52
Chungnam,WH_0473,120.49
Chungnam,WH_0474,118.71
Chungnam,WH_0475,135.55
Chungnam,WH_0476,113.09
Chungnam,WH_0477,126.71
Chungnam,WH_0478,136.86
Chungnam,WH_0479,142.15
Chungnam,WH_0480,114.57
Chungnam,WH_0481,98.36
Chungnam,WH_0482,119.47
Chungnam,WH_0483,125.58
Chungnam,WH_0484,120.41
Chungnam,WH_0485,114.85
Chungnam,WH_0486,132.26
Chungnam,WH_0487,112.63
Chungnam,WH_0488,120.34
Chungnam,WH_0489,95.84
Chungnam,WH_0490,142.45
Chungnam,WH_0491,128.2
Chungnam,WH_0492,128.91
Chungnam,WH_0493,128.46
Chungnam,WH_0494,123.79
Chungnam,WH_0495,135.72
Chungnam,WH_0496,143.5
Chungnam,WH_0497,146.71
Chungnam,WH_0498,94.78
Chungnam,WH_0499,148.99
Chungnam,WH_0500,126.38
Chungnam,WH_0501,111.21
Chungnam,WH_0502,95.5
Chungnam,WH_0503,107.33
Chungnam,WH_0504,107.49
Chungnam,WH_0505,110.27
Chungnam,WH_0506,110.51
Chungnam,WH_0507,94.6
Chungnam,WH_0508,129.25
Chungnam,WH_0509,108.23
Chungnam,WH_0510,133.91
Chungnam,WH_0511,98.02
Chungnam,WH_0512,99.52
Chungnam,WH_0513,105.41
Chungnam,WH_0514,132.97
Chungnam,WH_0515,108.35
Chungnam,WH_0516,106.75
Chungnam,WH_0517,116.99
Chungnam,WH_0518,110.64
Chungnam,WH_0519,116.03
Chungnam,WH_0520,123.86
Chungnam,WH_0521,133.78
Chungnam,WH_0522,116.22
Chungnam,WH_0523,116.32
Chungnam,WH_0524,88.61
Chungnam,WH_0525,113.85
Chungnam,WH_0526,114.64
Chungnam,WH_0527,124.68
Chungnam,WH_0528,138.35
Chungnam,WH_0529,136.84
Chungnam,WH_0530,121.0
Chungnam,WH_0531,119.84
Chungnam,WH_0532,105.82
Chungnam,WH_0533,100.16
Chungnam,WH_0534,113.04
Chungnam,WH_0535,146.69
Chungnam,WH_0536,104.61
Chungnam,WH_0537,143.69
Chungnam,WH_0538,109.89
Chungnam,WH_0539,110.63
Chungnam,WH_0540,122.15
Chungnam,WH_0541,111.39
Chungnam,WH_0542,111.22
Chungnam,WH_0543,124.28
Chungnam,WH_0544,123.09
Chungnam,WH_0545,120.13
Chungnam,WH_0546,93.94
Chungnam,WH_0547,158.82
Chungnam,WH_0548,115.02
Chungnam,WH_0549,102.76
Chungnam,WH_0550,99.05
Chungnam,WH_0551,105.68
Chungnam,WH_0552,89.45
Chungnam,WH_0553,148.23
Chungnam,WH_0554,122.26
Chungnam,WH_0555,150.16
Chungnam,WH_0556,132.85
Chungnam,WH_0557,119.97
Chungnam,WH_0558,118.35
Chungnam,WH_0559,123.39
Chungnam,WH_0560,106.57
Chungnam,WH_0561,100.87
Chungnam,WH_0562,127.48
Chungnam,WH_0563,134.84
Chungnam,WH_0564,126.05
Chungnam,WH_0565,126.75
Chungnam,WH_0566,114.74
Chungnam,WH_0567,112.2
Chungnam,WH_0568,120.87
Chungnam,WH_0569,140.81
Chungnam,WH_0570,117.88
Chungnam,WH_0571,116.7
Chungnam,WH_0572,130.7
Chungnam,WH_0573,112.89
Chungnam,WH_0574,137.52
Chungnam,WH_0575,131.17
Chungnam,WH_0576,104.91
Chungnam,WH_0577,107.85
Chungnam,WH_0578,102.01
Chungnam,WH_0579,112.77
Chungnam,WH_0580,122.74
Chungnam,WH_0581,100.78
Chungnam,WH_0582,113.65
Chungnam,WH_0583,119.88
Chungnam,WH_0584,132.54
Chungnam,WH_0585,82.69
