lane_id,distance_km,delayed_shipments,penalty_cost_usd
Gwangju-WH_0206,249.46,16,1057.6
Gwangju-WH_0207,269.15,10,415.3
Gwangju-WH_0208,274.95,15,128.39
Gwangju-WH_0209,252.85,19,976.64
Gwangju-WH_0210,241.91,4,870.06
Gwangju-WH_0211,255.9,9,128.41
Gwangju-WH_0212,258.09,11,176.85
Gwangju-WH_0213,266.63,10,437.33
Gwangju-WH_0214,259.24,2,1129.74
Gwangju-WH_0215,253.98,15,1131.93
Gwangju-WH_0216,259.22,12,1104.53
Gwangju-WH_0217,274.63,15,679.19
Gwangju-WH_0218,243.73,14,505.44
Gwangju-WH_0219,246.2,1,431.31
Gwangju-WH_0220,255.13,14,1169.59
Gwangju-WH_0221,235.17,5,893.33
Gwangju-WH_0222,248.48,11,1441.85
Gwangju-WH_0223,260.29,17,829.49
Gwangju-WH_0224,269.98,2,955.81
Gwangju-WH_0225,287.51,10,210.5
Gwangju-WH_0226,244.24,11,1313.23
Gwangju-WH_0227,251.51,18,1476.83
Gwangju-WH_0228,279.84,15,654.65
Gwangju-WH_0229,261.2,6,770.69
Gwangju-WH_0230,262.9,9,1127.02
Gwangju-WH_0231,258.7,10,433.12
Gwangju-WH_0232,280.3,1,1069.01
Gwangju-WH_0233,256.78,10,107.11
Gwangju-WH_0234,244.04,6,874.7
Gwangju-WH_0235,250.94,19,595.49
Gwangju-WH_0236,217.73,19,202.92
Gwangju-WH_0237,268.6,18,1204.97
Gwangju-WH_0238,254.94,2,1494.67
Gwangju-WH_0239,280.47,2,1321.78
Gwangju-WH_0240,256.05,16,875.73
Gwangju-WH_0241,252.26,16,1247.27
Gwangju-WH_0242,250.94,14,440.46
Gwangju-WH_0243,245.93,16,428.44
Gwangju-WH_0244,271.1,16,534.13
Gwangju-WH_0245,267.16,6,488.32
Gwangju-WH_0246,265.99,5,574.26
Gwangju-WH_0247,277.57,12,1235.91
Gwangju-WH_0248,244.11,19,434.23
Gwangju-WH_0249,245.32,7,987.43
Gwangju-WH_0250,262.54,1,1283.85
Gwangju-WH_0251,255.46,5,758.88
Gwangju-WH_0252,262.98,15,809.79
Gwangju-WH_0253,266.99,7,1047.58
Gwangju-WH_0254,227.7,14,341.88
Gwangju-WH_0255,247.46,14,199.99
Gwangju-WH_0256,231.19,4,636.67
Gwangju-WH_0257,284.14,2,860.08
Gwangju-WH_0258,255.22,1,268.27
Gwangju-WH_0259,268.48,3,333.73
Gwangju-WH_0260,279.25,11,1202.73
Gwangju-WH_0261,263.81,19,1240.0
Gwangju-WH_0262,244.57,6,301.51
Gwangju-WH_0263,265.08,14,388.11
Gwangju-WH_0264,207.89,19,935.16
Gwangju-WH_0265,250.94,11,1454.51
Gwangju-WH_0266,275.44,19,728.36
Gwangju-WH_0267,254.7,8,342.94
Gwangju-WH_0268,233.99,14,204.72
Gwangju-WH_0269,230.21,18,1028.28
Gwangju-WH_0270,270.17,10,834.01
Gwangju-WH_0271,250.46,19,125.76
Gwangju-WH_0272,262.57,12,909.36
Gwangju-WH_0273,251.57,6,274.32
Gwangju-WH_0274,254.79,12,1144.7
Gwangju-WH_0275,267.99,12,239.63
Gwangju-WH_0276,222.07,1,791.71
Gwangju-WH_0277,276.98,13,1297.07
Gwangju-WH_0278,253.07,5,686.78
Gwangju-WH_0279,267.02,17,343.48
Gwangju-WH_0280,287.75,9,181.2
Gwangju-WH_0281,269.98,6,939.01
Gwangju-WH_0282,262.18,10,567.37
Gwangju-WH_0283,258.75,10,1007.58
Gwangju-WH_0284,275.23,16,1091.16
Gwangju-WH_0285,284.08,6,943.28
Gwangju-WH_0286,243.22,13,1421.19
Gwangju-WH_0287,260.86,5,945.79
Gwangju-WH_0288,263.47,15,1137.75
Gwangju-WH_0289,276.83,5,481.88
Gwangju-WH_0290,267.64,10,778.57
Gwangju-WH_0291,253.15,2,1470.55
Gwangju-WH_0292,257.17,4,187.27
Gwangju-WH_0293,283.05,1,1249.89
Gwangju-WH_0294,220.56,7,595.19
Gwangju-WH_0295,282.78,3,632.01
Gwangju-WH_0296,292.96,8,716.84
Gwangju-WH_0297,214.43,15,1143.2
Gwangju-WH_0298,227.95,14,290.96
Gwangju-WH_0299,278.54,6,685.44
Gwangju-WH_0300,269.64,1,334.24
Gwangju-WH_0301,257.51,14,850.69
Gwangju-WH_0302,253.28,16,952.05
Gwangju-WH_0303,240.55,1,551.66
Gwangju-WH_0304,278.61,4,290.98
Gwangju-WH_0305,238.89,11,1267.6
Gwangju-WH_0306,251.71,3,988.54
Gwangju-WH_0307,259.03,13,215.71
Gwangju-WH_0308,263.01,1,960.95
Gwangju-WH_0309,255.13,18,1240.05
Gwangju-WH_0310,278.38,2,1346.97
Gwangju-WH_0311,257.5,5,632.45
Gwangju-WH_0312,257.07,13,1182.96
Gwangju-WH_0313,232.23,5,397.16
Gwangju-WH_0314,244.91,8,137.66
Gwangju-WH_0315,250.5,7,1027.44
Gwangju-WH_0316,261.19,13,978.67
Gwangju-WH_0317,235.76,4,1466.81
Gwangju-WH_0318,262.76,14,1227.23
Gwangju-WH_0319,256.57,19,720.42
Gwangju-WH_0320,292.99,4,349.41
Gwangju-WH_0321,254.83,13,1344.84
Gwangju-WH_0322,282.89,11,346.39
Gwangju-WH_0323,265.02,6,1314.58
Gwangju-WH_0324,252.87,8,446.76
Gwangju-WH_0325,246.36,15,1274.63
Gwangju-WH_0326,242.76,16,707.3
Gwangju-WH_0327,260.92,5,710.09
Gwangju-WH_0328,261.65,19,845.15
Gwangju-WH_0329,283.39,16,801.03
Gwangju-WH_0330,254.53,8,1223.82
Gwangju-WH_0331,265.61,10,487.26
Gwangju-WH_0332,232.28,6,1282.42
Gwangju-WH_0333,243.15,16,1001.69
Gwangju-WH_0334,267.01,5,760.12
Gwangju-WH_0335,275.86,11,286.29
Gwangju-WH_0336,262.17,14,1325.73
Gwangju-WH_0337,258.07,5,892.98
Gwangju-WH_0338,272.39,9,1281.01
Gwangju-WH_0339,224.86,11,1114.39
Gwangju-WH_0340,219.63,5,1456.42
Gwangju-WH_0341,255.3,17,937.15
Gwangju-WH_0342,253.74,17,1013.08
Gwangju-WH_0343,260.0,1,1154.1
Gwangju-WH_0344,272.38,3,102.71
Gwangju-WH_0345,265.55,7,994.01
Gwangju-WH_0346,255.24,17,1212.61
Gwangju-WH_0347,254.98,17,478.09
Gwangju-WH_0378,156.94,1,406.79
Gwangju-WH_0381,159.93,10,1148.26
Gwangju-WH_0382,155.72,8,866.91
Gwangju-WH_0383,167.15,15,1386.78
Gwangju-WH_0384,156.34,15,457.81
Gwangju-WH_0386,221.49,7,1495.54
Gwangju-WH_0387,238.75,5,1446.71
Gwangju-WH_0388,223.21,8,1061.14
Gwangju-WH_0389,247.84,15,1416.24
Gwangju-WH_0390,238.15,9,1081.35
Gwangju-WH_0391,210.23,12,435.24
Gwangju-WH_0392,218.19,15,251.42
Gwangju-WH_0393,231.7,19,1036.21
Gwangju-WH_0394,236.66,17,1377.22
Gwangju-WH_0395,205.51,3,1279.7
Gwangju-WH_0396,245.29,12,1154.33
Gwangju-WH_0397,210.17,18,1369.6
Gwangju-WH_0398,217.07,18,361.96
Gwangju-WH_0399,238.51,8,121.1
Gwangju-WH_0400,244.25,1,863.43
Gwangju-WH_0401,226.76,7,1042.16
Gwangju-WH_0402,227.46,9,269.38
Gwangju-WH_0403,218.94,6,157.36
Gwangju-WH_0404,249.17,14,1203.61
Gwangju-WH_0405,240.06,17,533.88
Gwangju-WH_0406,202.97,19,138.62
Gwangju-WH_0407,260.02,16,350.57
Gwangju-WH_0408,248.08,7,463.39
Gwangju-WH_0409,250.92,8,675.37
Gwangju-WH_0410,239.18,6,875.1
Gwangju-WH_0411,224.93,15,1067.58
Gwangju-WH_0412,235.12,14,266.61
Gwangju-WH_0413,246.95,7,1092.16
Gwangju-WH_0414,216.8,6,389.77
Gwangju-WH_0415,225.08,10,649.34
Gwangju-WH_0416,215.47,6,869.6
Gwangju-WH_0417,238.97,2,1422.37
Gwangju-WH_0418,219.69,15,995.7
Gwangju-WH_0419,254.43,14,1025.5
Gwangju-WH_0420,226.36,10,479.11
Gwangju-WH_0421,225.97,11,1250.17
Gwangju-WH_0422,230.85,11,674.48
Gwangju-WH_0423,185.51,9,1145.54
Gwangju-WH_0424,255.45,13,966.95
Gwangju-WH_0425,231.73,19,244.82
Gwangju-WH_0426,238.07,6,861.86
Gwangju-WH_0427,223.93,13,630.13
Gwangju-WH_0429,164.55,4,371.87
Gwangju-WH_0435,159.42,8,388.4
Gwangju-WH_0436,168.84,3,1274.69
Gwangju-WH_0437,159.89,2,599.37
Gwangju-WH_0438,154.6,8,416.71
Gwangju-WH_0439,153.67,17,964.99
Gwangju-WH_0440,150.34,9,1285.04
Gwangju-WH_0441,267.75,2,106.32
Gwangju-WH_0442,243.53,4,123.99
Gwangju-WH_0443,255.92,16,856.9
Gwangju-WH_0444,278.29,10,415.07
Gwangju-WH_0445,247.1,8,919.56
Gwangju-WH_0446,285.02,7,303.15
Gwangju-WH_0447,248.82,7,1289.06
Gwangju-WH_0448,255.85,10,1274.26
Gwangju-WH_0449,260.4,7,800.08
Gwangju-WH_0450,276.66,9,497.64
Gwangju-WH_0451,270.77,3,1274.6
Gwangju-WH_0452,273.97,10,110.08
Gwangju-WH_0453,261.65,13,343.47
Gwangju-WH_0454,242.0,9,1137.14
Gwangju-WH_0455,251.02,3,459.18
Gwangju-WH_0456,272.13,6,1029.74
Gwangju-WH_0457,263.1,3,1194.06
Gwangju-WH_0458,262.17,1,243.09
Gwangju-WH_0459,258.06,10,462.81
Gwangju-WH_0460,301.46,16,814.11
Gwangju-WH_0461,259.78,19,119.47
Gwangju-WH_0462,253.43,1,483.31
Gwangju-WH_0463,245.63,19,1485.2
Gwangju-WH_0464,250.64,5,778.33
Gwangju-WH_0465,278.68,11,1209.27
Gwangju-WH_0466,252.44,7,1434.5
Gwangju-WH_0467,252.68,19,430.18
Gwangju-WH_0468,248.98,1,1113.05
Gwangju-WH_0469,282.53,4,827.66
Gwangju-WH_0470,252.02,7,1101.15
Gwangju-WH_0471,244.15,15,910.83
Gwangju-WH_0472,275.69,8,1094.52
Gwangju-WH_0473,261.49,3,1285.66
Gwangju-WH_0474,253.03,6,832.75
Gwangju-WH_0475,266.91,1,1026.79
Gwangju-WH_0476,248.46,19,1255.21
Gwangju-WH_0477,264.92,15,1255.23
Gwangju-WH_0478,276.93,12,667.25
Gwangju-WH_0479,275.38,3,856.28
Gwangju-WH_0480,246.0,13,164.87
Gwangju-WH_0481,225.94,8,431.4
Gwangju-WH_0482,257.28,9,179.83
Gwangju-WH_0483,267.95,6,1191.39
Gwangju-WH_0484,255.98,17,474.49
Gwangju-WH_0485,246.53,18,1346.04
Gwangju-WH_0486,271.92,2,806.39
Gwangju-WH_0487,252.98,12,992.29
Gwangju-WH_0488,255.51,19,140.73
Gwangju-WH_0489,237.46,2,1210.98
Gwangju-WH_0490,285.19,19,501.64
Gwangju-WH_0491,262.84,15,559.37
Gwangju-WH_0492,264.83,12,258.97
Gwangju-WH_0493,264.15,17,977.75
Gwangju-WH_0494,266.86,2,442.12
Gwangju-WH_0495,270.7,8,383.71
Gwangju-WH_0496,278.67,4,268.0
Gwangju-WH_0497,286.58,12,897.61
Gwangju-WH_0498,230.95,2,525.89
Gwangju-WH_0499,292.52,11,931.56
Gwangju-WH_0500,266.75,5,1323.54
Gwangju-WH_0501,248.23,19,861.79
Gwangju-WH_0502,234.38,14,861.99
Gwangju-WH_0503,248.66,9,1138.51
Gwangju-WH_0504,252.38,4,1215.52
Gwangju-WH_0505,255.21,5,988.23
Gwangju-WH_0506,246.57,7,1142.57
Gwangju-WH_0507,227.8,5,977.04
Gwangju-WH_0508,269.22,11,564.83
Gwangju-WH_0509,250.18,1,654.49
Gwangju-WH_0510,265.09,15,1167.13
Gwangju-WH_0511,242.07,12,487.28
Gwangju-WH_0512,233.02,12,449.31
Gwangju-WH_0513,235.51,15,1305.44
Gwangju-WH_0514,265.86,5,819.28
Gwangju-WH_0515,250.76,8,1293.79
Gwangju-WH_0516,245.35,10,287.23
Gwangju-WH_0517,255.78,10,896.06
Gwangju-WH_0518,247.7,10,709.01
Gwangju-WH_0519,245.44,10,258.99
Gwangju-WH_0520,260.34,19,1015.84
Gwangju-WH_0521,274.01,4,1402.39
Gwangju-WH_0522,260.49,2,1112.76
Gwangju-WH_0523,256.49,15,1165.74
Gwangju-WH_0524,225.45,16,1009.91
Gwangju-WH_0525,257.45,14,1399.74
Gwangju-WH_0526,247.17,15,1142.5
Gwangju-WH_0527,254.03,3,1151.01
Gwangju-WH_0528,275.84,12,363.0
Gwangju-WH_0529,279.6,4,694.32
Gwangju-WH_0530,261.49,9,282.31
Gwangju-WH_0531,266.36,10,1206.23
Gwangju-WH_0532,234.79,18,1018.17
Gwangju-WH_0533,238.7,15,920.78
Gwangju-WH_0534,253.24,10,1229.52
Gwangju-WH_0535,283.55,14,562.05
Gwangju-WH_0536,249.94,8,977.85
Gwangju-WH_0537,278.87,12,1431.09
Gwangju-WH_0538,247.99,11,179.04
Gwangju-WH_0539,246.02,13,1357.35
Gwangju-WH_0540,259.23,16,918.51
Gwangju-WH_0541,250.25,9,248.69
Gwangju-WH_0542,250.87,10,1442.19
Gwangju-WH_0543,265.91,5,876.34
Gwangju-WH_0544,256.45,18,332.66
Gwangju-WH_0545,257.4,14,200.47
Gwangju-WH_0546,235.95,12,1353.2
Gwangju-WH_0547,293.54,1,1208.63
Gwangju-WH_0548,261.43,17,1217.77
Gwangju-WH_0549,243.01,5,543.08
Gwangju-WH_0550,245.03,8,483.78
Gwangju-WH_0551,241.13,18,438.52
Gwangju-WH_0552,236.73,7,316.99
Gwangju-WH_0553,282.41,4,1314.09
Gwangju-WH_0554,264.4,13,214.06
Gwangju-WH_0555,297.39,2,348.24
Gwangju-WH_0556,268.91,1,363.97
Gwangju-WH_0557,261.52,6,459.03
Gwangju-WH_0558,254.22,9,993.03
Gwangju-WH_0559,263.7,7,1460.75
Gwangju-WH_0560,252.37,18,792.18
Gwangju-WH_0561,241.0,11,1158.64
Gwangju-WH_0562,275.33,15,941.64
Gwangju-WH_0563,275.49,4,455.71
Gwangju-WH_0564,263.98,18,143.68
Gwangju-WH_0565,266.96,8,462.46
Gwangju-WH_0566,254.62,19,1181.09
Gwangju-WH_0567,261.34,6,381.62
Gwangju-WH_0568,260.77,13,119.56
Gwangju-WH_0569,278.95,18,1436.41
Gwangju-WH_0570,261.64,15,935.7
Gwangju-WH_0571,250.57,14,373.34
Gwangju-WH_0572,268.35,18,157.33
Gwangju-WH_0573,248.75,14,500.88
Gwangju-WH_0574,273.88,10,657.19
Gwangju-WH_0575,266.99,18,246.84
Gwangju-WH_0576,242.87,2,1092.62
Gwangju-WH_0577,246.27,17,384.8
Gwangju-WH_0578,247.9,12,844.94
Gwangju-WH_0579,255.37,3,1046.77
Gwangju-WH_0580,269.0,17,919.0
Gwangju-WH_0581,242.45,4,1259.25
Gwangju-WH_0582,253.72,18,1315.14
Gwangju-WH_0583,264.78,9,1019.58
Gwangju-WH_0584,266.92,2,306.16
Gwangju-WH_0585,209.77,2,600.7
Gwangju-WH_0586,278.41,4,547.2
Gwangju-WH_0587,268.2,19,350.27
Gwangju-WH_0588,269.42,18,395.89
Gwangju-WH_0589,262.57,5,497.13
Gwangju-WH_0590,226.83,14,1180.98
Gwangju-WH_0591,249.68,9,1411.45
Gwangju-WH_0592,275.88,5,963.53
Gwangju-WH_0593,252.86,1,884.42
Gwangju-WH_0594,241.62,14,600.25
Gwangju-WH_0595,233.36,5,786.47
Gwangju-WH_0596,272.66,2,492.1
Gwangju-WH_0597,271.08,17,1347.9
Gwangju-WH_0598,256.85,8,949.78
Gwangju-WH_0599,217.85,3,588.92
Gwangju-WH_0600,275.83,6,1336.21
Gwangju-WH_0601,259.73,18,290.0
Gwangju-WH_0602,254.63,7,739.61
Gwangju-WH_0603,254.06,9,366.56
Gwangju-WH_0604,263.78,17,679.5
Gwangju-WH_0605,245.33,18,705.98
Gwangju-WH_0606,253.92,7,262.5
Gwangju-WH_0607,263.91,5,441.49
Gwangju-WH_0608,243.11,7,1103.24
Gwangju-WH_0609,265.73,3,853.66
Gwangju-WH_0610,272.1,11,632.11
Gwangju-WH_0611,247.74,13,362.83
Gwangju-WH_0612,282.09,16,109.37
Gwangju-WH_0613,254.38,4,267.65
Gwangju-WH_0614,255.16,17,917.42
Gwangju-WH_0615,268.25,5,1201.51
Gwangju-WH_0616,235.44,19,1045.84
Gwangju-WH_0617,299.22,8,863.22
Gwangju-WH_0618,253.48,19,146.0
Gwangju-WH_0619,242.76,8,974.84
Gwangju-WH_0620,270.69,18,757.49
Gwangju-WH_0621,270.47,9,718.25
Gwangju-WH_0622,248.71,5,517.17
Gwangju-WH_0623,233.45,19,487.06
Gwangju-WH_0624,259.04,7,979.64
Gwangju-WH_0625,259.49,7,507.12
Gwangju-WH_0626,243.92,9,1136.7
Gwangju-WH_0627,260.95,7,445.06
Gwangju-WH_0628,258.07,9,1482.97
Gwangju-WH_0629,250.61,16,276.41
Gwangju-WH_0630,263.78,1,942.58
Gwangju-WH_0631,269.6,19,986.74
Gwangju-WH_0632,238.78,15,1492.91
Gwangju-WH_0633,255.42,6,1058.84
Gwangju-WH_0634,255.47,11,525.15
Gwangju-WH_0635,252.5,14,116.27
Gwangju-WH_0636,268.2,3,386.79
Gwangju-WH_0637,253.5,13,696.33
Gwangju-WH_0638,275.19,5,1427.34
Gwangju-WH_0639,233.76,1,1423.2
Gwangju-WH_0640,263.26,1,124.97
Gwangju-WH_0641,287.41,19,933.09
Gwangju-WH_0642,248.4,19,1039.62
Gwangju-WH_0643,248.95,16,269.35
Gwangju-WH_0644,257.01,17,1187.92
Gwangju-WH_0645,243.84,8,288.93
Gwangju-WH_0646,262.52,19,714.46
Gwangju-WH_0647,239.62,18,559.83
Gwangju-WH_0648,248.91,17,134.71
Gwangju-WH_0649,250.38,2,1357.46
Gwangju-WH_0650,252.57,14,1264.09
Gwangju-WH_0651,269.22,10,1204.92
Gwangju-WH_0652,283.82,2,672.27
Gwangju-WH_0653,231.46,14,316.77
Gwangju-WH_0654,265.93,5,395.21
Gwangju-WH_0655,240.73,15,374.36
Gwangju-WH_0656,240.94,9,973.72
Gwangju-WH_0657,261.3,2,1490.38
Gwangju-WH_0658,238.91,9,1147.18
Gwangju-WH_0659,239.36,5,1259.44
Gwangju-WH_0660,272.26,19,1360.54
Gwangju-WH_0661,234.17,8,686.44
Gwangju-WH_0662,266.52,7,1397.4
Gwangju-WH_0663,216.45,16,510.3
Gwangju-WH_0664,268.46,12,120.19
Gwangju-WH_0665,272.71,10,111.78
Gwangju-WH_0666,261.4,7,597.84
Gwangju-WH_0667,261.9,9,203.47
Gwangju-WH_0668,255.24,5,250.25
Gwangju-WH_0669,265.7,7,431.62
Gwangju-WH_0670,260.94,15,835.37
Gwangju-WH_0671,274.54,19,388.62
Gwangju-WH_0672,267.73,16,845.39
Gwangju-WH_0673,253.28,11,643.33
Gwangju-WH_0674,273.82,11,757.61
Gwangju-WH_0675,246.04,10,1472.99
Gwangju-WH_0676,282.43,5,1253.54
Gwangju-WH_0677,272.16,3,621.92
Gwangju-WH_0678,269.11,12,571.99
Gwangju-WH_0679,266.98,18,989.46
Gwangju-WH_0680,271.17,8,698.04
Gwangju-WH_0681,263.01,3,455.25
Gwangju-WH_0682,267.28,9,559.47
Gwangju-WH_0683,245.49,8,1279.23
Gwangju-WH_0684,271.74,18,111.55
Gwangju-WH_0685,259.81,12,1428.12
Gwangju-WH_0686,253.78,11,164.55
Gwangju-WH_0687,252.68,9,1263.09
Gwangju-WH_0688,254.99,16,588.84
Gwangju-WH_0689,265.94,7,769.55
Gwangju-WH_0690,249.41,1,503.83
Gwangju-WH_0691,264.16,5,520.89
Gwangju-WH_0692,274.17,8,185.7
Gwangju-WH_0693,267.81,19,585.55
Gwangju-WH_0694,269.88,10,741.76
Gwangju-WH_0695,278.13,2,302.23
Gwangju-WH_0696,255.57,5,268.93
Gwangju-WH_0697,237.16,3,305.1
Gwangju-WH_0698,274.04,10,1207.34
Gwangju-WH_0699,244.5,7,1329.68
Gwangju-WH_0700,277.3,6,352.19
Gwangju-WH_0701,261.89,12,1324.54
Gwangju-WH_0702,280.23,6,598.01
Gwangju-WH_0703,251.83,15,825.86
Gwangju-WH_0704,243.36,11,1386.27
Gwangju-WH_0705,256.04,18,1493.44
Gwangju-WH_0706,245.93,12,1089.85
Gwangju-WH_0707,224.89,4,149.64
Gwangju-WH_0708,246.87,16,600.39
Gwangju-WH_0709,239.78,7,1395.25
Gwangju-WH_0710,256.73,12,806.87
Gwangju-WH_0711,247.96,3,1399.85
Gwangju-WH_0712,276.26,17,613.93
Gwangju-WH_0713,267.87,14,850.76
Gwangju-WH_0714,279.88,4,1217.71
Gwangju-WH_0715,275.01,13,152.72
Gwangju-WH_0716,264.43,5,1260.96
Gwangju-WH_0717,278.51,9,714.49
Gwangju-WH_0718,252.98,13,1150.89
Gwangju-WH_0719,266.77,17,370.55
Gwangju-WH_0720,254.16,12,192.82
Gwangju-WH_0721,256.75,15,1121.29
Gwangju-WH_0722,251.27,11,1120.31
Gwangju-WH_0723,246.34,12,652.35
Gwangju-WH_0724,276.95,10,1180.02
Gwangju-WH_0725,250.39,17,642.56
Gwangju-WH_0726,251.6,19,154.15
Gwangju-WH_0727,240.33,19,300.23
Gwangju-WH_0728,248.46,8,661.0
Gwangju-WH_0729,249.07,2,1144.91
Gwangju-WH_0730,265.56,1,1025.47
Gwangju-WH_0731,262.26,7,1467.4
Gwangju-WH_0732,270.01,14,333.04
Gwangju-WH_0733,268.15,15,686.35
Gwangju-WH_0734,294.2,8,1461.97
Gwangju-WH_0735,264.97,10,359.51
Gwangju-WH_0736,278.04,4,195.0
Gwangju-WH_0737,254.42,9,382.73
Gwangju-WH_0738,243.56,11,430.57
Gwangju-WH_0739,251.25,7,227.45
Gwangju-WH_0740,226.62,4,1221.26
Gwangju-WH_0741,255.02,3,1413.66
Gwangju-WH_0742,270.07,1,169.35
Gwangju-WH_0743,271.54,5,193.85
Gwangju-WH_0744,272.46,12,173.77
Gwangju-WH_0745,237.59,8,328.44
Gwangju-WH_0746,274.57,18,148.76
Gwangju-WH_0747,267.23,1,1343.87
Gwangju-WH_0748,253.14,9,233.73
Gwangju-WH_0749,253.86,10,841.4
Gwangju-WH_0750,244.48,5,1495.35
Gwangju-WH_0751,262.71,3,165.0
Gwangju-WH_0752,266.82,18,311.98
Gwangju-WH_0753,288.4,17,1229.79
Gwangju-WH_0754,244.62,10,406.24
Gwangju-WH_0755,249.99,1,271.48
Gwangju-WH_0756,269.42,10,1279.5
Gwangju-WH_0757,242.63,1,724.54
Gwangju-WH_0758,262.3,10,674.28
Gwangju-WH_0759,233.58,1,215.3
Gwangju-WH_0760,288.05,10,480.9
Gwangju-WH_0761,289.22,9,789.9
Gwangju-WH_0762,260.71,2,511.11
Gwangju-WH_0763,266.08,16,220.77
Gwangju-WH_0764,256.48,7,1315.36
Gwangju-WH_0765,241.89,16,575.5
Gwangju-WH_0766,271.03,10,1255.28
Gwangju-WH_0767,254.5,8,1266.3
Gwangju-WH_0768,267.24,3,825.85
Gwangju-WH_0769,284.6,1,290.26
Gwangju-WH_0770,287.34,19,696.38
Gwangju-WH_0771,261.12,13,369.86
Gwangju-WH_0772,243.87,4,1185.66
Gwangju-WH_0773,244.51,7,179.75
Gwangju-WH_0774,250.12,13,1011.47
Gwangju-WH_0775,266.45,5,805.44
Gwangju-WH_0776,265.24,12,278.48
Gwangju-WH_0777,229.7,1,1272.15
Gwangju-WH_0778,236.46,10,392.82
Gwangju-WH_0779,242.45,6,798.85
Gwangju-WH_0780,280.38,5,854.95
Gwangju-WH_0781,254.38,19,731.1
Gwangju-WH_0782,266.5,10,913.14
Gwangju-WH_0783,270.16,11,1367.12
Gwangju-WH_0784,270.73,10,573.94
Gwangju-WH_0785,261.95,10,1100.52
Gwangju-WH_0786,267.74,7,1473.34
Gwangju-WH_0787,263.96,11,477.31
Gwangju-WH_0788,268.83,19,856.48
Gwangju-WH_0789,263.94,3,576.9
Gwangju-WH_0790,270.65,12,393.2
Gwangju-WH_0791,241.95,16,1272.26
Gwangju-WH_0792,243.8,5,987.16
Gwangju-WH_0793,260.99,1,492.37
Gwangju-WH_0794,283.89,15,913.23
Gwangju-WH_0795,250.04,2,1351.89
Gwangju-WH_0796,272.64,18,1454.95
Gwangju-WH_0797,235.93,1,1036.17
Gwangju-WH_0798,243.93,8,442.38
Gwangju-WH_0799,268.29,6,593.33
Gwangju-WH_0800,265.9,3,684.15
Gwangju-WH_0801,260.34,19,1385.97
Gwangju-WH_0802,227.27,12,1216.74
Gwangju-WH_0803,258.42,18,1214.44
Gwangju-WH_0804,251.76,4,1050.16
Gwangju-WH_0805,264.1,15,1269.01
Gwangju-WH_0806,235.67,15,782.86
Gwangju-WH_0807,240.43,1,363.14
Gwangju-WH_0808,256.57,6,1456.2
Gwangju-WH_0809,271.97,16,156.99
Gwangju-WH_0810,280.42,5,385.03
Gwangju-WH_0811,293.52,18,480.27
Gwangju-WH_0812,275.07,13,307.8
Gwangju-WH_0813,257.76,2,797.19
Gwangju-WH_0814,284.07,15,206.69
Gwangju-WH_0815,258.71,18,932.25
Gwangju-WH_0816,270.41,17,840.38
Gwangju-WH_0817,288.13,7,287.89
Gwangju-WH_0818,288.47,19,987.97
Gwangju-WH_0819,278.57,5,1393.81
Gwangju-WH_0820,254.27,3,916.32
Gwangju-WH_0821,264.41,6,361.31
Gwangju-WH_0822,248.03,19,1123.68
Gwangju-WH_0823,285.56,7,110.84
Gwangju-WH_0824,265.32,7,678.34
Gwangju-WH_0825,215.82,14,321.14
Gwangju-WH_0826,240.4,13,916.91
Gwangju-WH_0827,291.34,14,735.24
Gwangju-WH_0828,254.99,14,1279.33
Gwangju-WH_0829,258.69,17,445.26
Gwangju-WH_0830,269.78,2,609.7
Gwangju-WH_0831,270.48,2,1288.3
Gwangju-WH_0832,270.89,13,1300.43
Gwangju-WH_0833,248.68,19,440.09
Gwangju-WH_0834,245.01,6,711.48
Gwangju-WH_0835,248.82,1,1338.47
Gwangju-WH_0836,253.56,13,887.59
Gwangju-WH_0837,270.09,1,414.36
Gwangju-WH_0838,239.27,11,973.59
Gwangju-WH_0839,241.55,9,1409.39
Gwangju-WH_0840,262.56,12,963.63
Gwangju-WH_0841,248.31,1,1395.86
Gwangju-WH_0842,245.94,14,190.67
Gwangju-WH_0843,252.83,5,1211.64
Gwangju-WH_0844,302.47,3,641.31
Gwangju-WH_0845,251.63,8,1435.18
Gwangju-WH_0846,247.48,3,901.28
Gwangju-WH_0847,253.92,12,854.22
Gwangju-WH_0848,259.39,9,1194.5
Gwangju-WH_0849,266.65,19,105.53
Gwangju-WH_0850,225.58,12,1250.52
Gwangju-WH_0851,253.16,2,810.85
Gwangju-WH_0852,289.33,17,530.24
Gwangju-WH_0853,272.09,15,522.84
Gwangju-WH_0854,248.72,11,1193.12
Gwangju-WH_0855,252.81,5,1054.22
Gwangju-WH_0856,291.8,9,260.81
Gwangju-WH_0857,258.59,16,198.16
Gwangju-WH_0858,239.53,16,518.41
Gwangju-WH_0859,245.67,16,1497.42
Gwangju-WH_0860,247.27,3,867.48
Gwangju-WH_0861,240.55,6,1060.71
Gwangju-WH_0862,247.22,11,1308.99
Gwangju-WH_0863,277.41,6,441.59
Gwangju-WH_0864,262.59,19,1180.13
Gwangju-WH_0865,263.39,16,649.25
Gwangju-WH_0866,245.18,16,918.82
Gwangju-WH_0867,248.91,18,579.65
Gwangju-WH_0868,248.1,14,1311.31
Gwangju-WH_0869,240.46,7,1482.65
