hub_id,peak_month,ot_hours,flex_cost_usd
WH_1745,2023-12,130.8,3839.74
WH_1746,2023-11,114.4,4100.75
WH_1746,2023-12,120.2,8730.88
WH_1747,2023-11,199.9,9292.38
WH_1747,2023-12,165.4,8112.4
WH_1748,2023-11,100.1,2142.87
WH_1748,2023-12,98.8,3132.03
WH_1749,2023-11,54.8,9382.9
WH_1749,2023-12,167.2,6579.02
WH_1750,2023-11,72.7,2801.12
WH_1750,2023-12,166.2,7639.23
WH_1751,2023-11,198.7,8657.94
WH_1751,2023-12,92.0,8905.31
WH_1752,2023-11,81.1,2494.99
WH_1752,2023-12,169.5,7247.5
WH_1753,2023-11,52.2,3755.68
WH_1753,2023-12,92.3,3320.72
WH_1754,2023-11,159.7,4951.13
WH_1754,2023-12,133.9,3471.91
WH_1755,2023-11,158.2,3107.56
WH_1755,2023-12,95.0,7014.27
WH_1756,2023-11,123.1,7150.51
WH_1756,2023-12,61.7,4091.57
WH_1757,2023-11,110.5,5120.63
WH_1757,2023-12,198.6,4938.76
WH_1758,2023-11,188.0,2369.02
WH_1758,2023-12,197.8,3330.84
WH_1759,2023-11,67.3,6666.96
WH_1759,2023-12,60.7,6286.71
WH_1760,2023-11,138.0,7861.41
WH_1760,2023-12,112.2,3896.45
WH_1761,2023-11,131.0,5987.5
WH_1761,2023-12,102.3,2833.87
WH_1762,2023-11,156.9,6351.08
WH_1762,2023-12,125.8,5969.72
WH_1763,2023-11,189.2,4456.89
WH_1763,2023-12,98.7,2124.88
WH_1764,2023-11,66.3,3204.98
WH_1764,2023-12,64.2,7613.18
WH_1765,2023-11,199.8,2112.6
WH_1765,2023-12,134.8,8096.87
WH_1766,2023-11,72.1,9270.91
WH_1766,2023-12,65.3,7654.67
WH_1767,2023-11,126.3,5775.43
WH_1767,2023-12,63.4,3229.1
WH_1768,2023-11,84.7,2344.71
WH_1768,2023-12,100.6,2115.3
WH_1769,2023-11,114.6,3392.66
WH_1769,2023-12,180.0,5161.37
WH_1770,2023-11,198.7,8075.71
WH_1770,2023-12,177.2,5458.78
WH_1771,2023-11,79.1,8560.57
WH_1771,2023-12,125.5,7187.12
WH_1772,2023-11,73.6,3929.68
WH_1772,2023-12,87.4,4459.81
WH_1773,2023-11,163.8,6044.88
WH_1773,2023-12,154.3,8774.28
WH_1774,2023-11,116.4,5762.08
WH_1774,2023-12,161.0,8231.01
WH_1775,2023-11,103.7,9014.0
WH_1775,2023-12,125.9,4233.14
WH_1776,2023-11,189.5,4264.82
WH_1776,2023-12,173.7,7779.81
WH_1777,2023-11,177.2,8211.96
WH_1777,2023-12,102.4,8138.62
WH_1778,2023-11,141.5,7612.42
WH_1778,2023-12,130.2,3953.99
WH_1779,2023-11,193.4,6770.24
WH_1779,2023-12,76.5,8312.24
WH_1780,2023-11,73.8,4502.41
WH_1780,2023-12,108.3,8347.16
WH_1781,2023-11,159.4,5012.44
WH_1781,2023-12,113.8,8777.13
WH_1782,2023-11,71.3,7794.97
WH_1782,2023-12,95.2,9345.66
WH_1783,2023-11,115.0,3342.08
WH_1783,2023-12,149.2,9488.43
WH_1784,2023-11,133.3,5570.73
WH_1784,2023-12,141.3,8769.91
WH_1785,2023-11,195.3,7241.22
WH_1785,2023-12,65.6,6901.4
WH_1786,2023-11,111.1,4319.98
WH_1786,2023-12,100.7,5278.67
WH_1787,2023-11,85.7,4878.75
WH_1787,2023-12,90.5,9276.76
WH_1788,2023-11,134.0,4041.69
WH_1788,2023-12,154.6,2859.62
WH_1789,2023-11,199.1,8102.2
WH_1789,2023-12,115.2,3076.49
WH_1790,2023-11,168.5,9002.72
WH_1790,2023-12,98.5,7067.3
WH_1791,2023-11,109.4,2449.88
WH_1791,2023-12,161.5,2437.5
WH_1792,2023-11,188.1,8245.59
WH_1792,2023-12,82.0,9600.45
WH_1793,2023-11,157.1,9255.87
WH_1793,2023-12,98.3,8177.8
WH_1794,2023-11,181.0,7302.86
WH_1794,2023-12,125.4,4358.13
WH_1795,2023-11,163.9,2932.49
WH_1795,2023-12,132.5,2163.37
WH_1796,2023-11,193.3,4801.36
WH_1796,2023-12,182.2,5703.02
WH_1797,2023-11,186.3,7286.2
WH_1797,2023-12,167.3,7196.85
WH_1798,2023-11,183.8,9615.74
WH_1798,2023-12,58.9,8015.36
WH_1799,2023-11,86.1,5944.43
WH_1799,2023-12,150.4,5984.47
WH_1800,2023-11,59.8,6392.78
WH_1800,2023-12,141.5,7882.67
WH_1801,2023-11,63.5,2616.66
WH_1801,2023-12,187.1,3688.75
WH_1802,2023-11,157.2,6585.74
WH_1802,2023-12,116.2,8788.24
WH_1803,2023-11,176.5,4438.26
WH_1803,2023-12,85.8,4216.83
WH_1804,2023-11,108.7,9464.06
WH_1804,2023-12,112.8,4608.68
WH_1805,2023-11,135.4,6591.85
WH_1805,2023-12,170.2,9147.21
WH_1806,2023-11,58.9,2287.46
WH_1806,2023-12,135.9,5526.43
WH_1807,2023-11,55.8,5069.49
WH_1807,2023-12,96.1,2722.44
WH_1808,2023-11,199.8,6295.97
WH_1808,2023-12,121.1,7492.47
WH_1809,2023-11,82.7,6579.03
WH_1809,2023-12,185.1,2619.86
WH_1810,2023-11,179.6,8539.82
WH_1810,2023-12,151.2,3406.3
WH_1811,2023-11,84.8,6603.55
WH_1811,2023-12,166.4,3786.02
WH_1812,2023-11,145.5,9232.04
WH_1812,2023-12,126.4,6490.66
WH_1813,2023-11,165.3,9997.59
WH_1813,2023-12,79.5,9120.86
WH_1814,2023-11,114.7,5879.57
WH_1814,2023-12,117.5,8085.23
WH_1815,2023-11,137.3,8086.41
WH_1815,2023-12,120.6,6619.6
WH_1816,2023-11,75.1,7743.82
WH_1816,2023-12,65.6,4768.83
WH_1817,2023-11,115.2,2645.43
WH_1817,2023-12,159.8,5563.15
WH_1818,2023-11,160.6,7612.31
WH_1818,2023-12,176.6,8142.76
WH_1819,2023-11,116.5,8503.56
WH_1819,2023-12,145.3,5633.87
WH_1820,2023-11,173.3,4053.9
WH_1820,2023-12,188.1,6028.91
WH_1821,2023-11,117.5,8153.04
WH_1821,2023-12,165.0,4627.11
WH_1822,2023-11,133.5,3730.36
WH_1822,2023-12,66.1,3074.01
WH_1823,2023-11,71.0,9388.38
WH_1823,2023-12,199.5,4913.35
WH_1824,2023-11,146.2,8777.12
WH_1824,2023-12,170.6,2516.13
WH_1825,2023-11,140.9,4908.94
WH_1825,2023-12,153.4,8574.97
WH_1826,2023-11,113.4,2045.18
WH_1826,2023-12,131.0,2063.45
WH_1827,2023-11,75.3,4496.39
WH_1827,2023-12,52.1,5251.07
WH_1828,2023-11,87.8,9014.15
WH_1828,2023-12,132.8,9218.97
WH_1829,2023-11,107.7,7032.83
WH_1829,2023-12,199.0,7642.77
WH_1830,2023-11,174.8,7242.26
WH_1830,2023-12,112.5,6166.79
WH_1831,2023-11,72.0,4386.99
WH_1831,2023-12,117.1,7227.03
WH_1832,2023-11,65.6,2119.45
WH_1832,2023-12,64.9,6631.95
WH_1833,2023-11,109.1,5780.92
WH_1833,2023-12,114.4,6217.85
WH_1834,2023-11,134.5,8072.66
WH_1834,2023-12,110.0,9584.27
WH_1835,2023-11,156.6,8870.22
WH_1835,2023-12,104.9,9883.39
WH_1836,2023-11,184.5,9270.49
WH_1836,2023-12,169.3,4602.0
WH_1837,2023-11,60.5,3661.49
WH_1837,2023-12,153.0,7949.6
WH_1838,2023-11,68.4,8584.11
WH_1838,2023-12,110.0,9699.49
WH_1839,2023-11,96.7,4433.43
WH_1839,2023-12,125.2,8487.91
WH_1840,2023-11,58.6,6501.12
WH_1840,2023-12,173.0,4988.21
WH_1841,2023-11,198.4,6839.09
WH_1841,2023-12,176.5,2830.95
WH_1842,2023-11,114.4,6590.01
WH_1842,2023-12,84.8,2964.77
WH_1843,2023-11,135.7,7104.2
WH_1843,2023-12,164.2,9611.78
WH_1844,2023-11,51.0,7674.86
WH_1844,2023-12,61.1,7609.99
WH_1845,2023-11,171.8,8050.81
WH_1845,2023-12,70.7,2420.05
WH_1846,2023-11,58.8,2850.58
WH_1846,2023-12,186.7,2536.37
WH_1847,2023-11,177.0,2054.99
WH_1847,2023-12,131.6,2378.0
WH_1848,2023-11,117.9,3604.57
WH_1848,2023-12,188.5,6479.43
WH_1849,2023-11,180.0,5031.62
WH_1849,2023-12,170.3,2624.03
WH_1850,2023-11,118.8,4685.36
WH_1850,2023-12,50.6,9883.33
WH_1851,2023-11,178.6,5949.07
WH_1851,2023-12,64.7,2168.76
WH_1852,2023-11,89.9,8480.46
WH_1852,2023-12,84.5,7491.08
WH_1853,2023-11,178.7,8814.67
WH_1853,2023-12,177.8,5518.1
WH_1854,2023-11,169.9,9966.67
WH_1854,2023-12,160.0,5081.88
WH_1855,2023-11,194.3,8372.44
WH_1855,2023-12,110.1,3293.26
WH_1856,2023-11,172.9,3546.88
WH_1856,2023-12,58.8,4149.29
WH_1857,2023-11,50.4,6348.9
WH_1857,2023-12,108.7,9811.69
WH_1858,2023-11,193.7,5850.3
WH_1858,2023-12,80.8,8884.1
WH_1859,2023-11,132.6,4046.82
WH_1859,2023-12,63.0,5237.33
WH_1860,2023-11,111.4,6546.87
WH_1860,2023-12,54.6,9871.88
WH_1861,2023-11,175.3,4703.7
WH_1861,2023-12,127.9,8812.49
WH_1862,2023-11,140.7,3130.77
WH_1862,2023-12,179.1,4788.4
WH_1863,2023-11,170.8,3968.55
WH_1863,2023-12,84.1,9028.7
WH_1864,2023-11,111.6,7947.42
WH_1864,2023-12,86.6,7192.34
WH_1865,2023-11,83.7,8456.75
WH_1865,2023-12,72.2,6384.15
WH_1866,2023-11,156.1,4727.71
WH_1866,2023-12,117.3,3459.66
WH_1867,2023-11,87.2,2531.22
WH_1867,2023-12,162.8,4102.0
WH_1868,2023-11,184.7,7747.8
WH_1868,2023-12,133.8,8034.0
WH_1869,2023-11,179.0,4642.16
WH_1869,2023-12,154.9,9520.7
WH_1870,2023-11,185.1,2078.06
WH_1870,2023-12,182.6,8628.2
WH_1871,2023-11,61.3,7645.04
WH_1871,2023-12,191.8,4105.45
WH_1872,2023-11,148.2,2290.76
WH_1872,2023-12,167.2,2845.51
WH_1873,2023-11,150.0,9000.66
WH_1873,2023-12,160.7,2574.22
WH_1874,2023-11,149.9,2784.26
WH_1874,2023-12,115.0,3336.86
WH_1875,2023-11,88.7,7786.76
WH_1875,2023-12,177.0,5671.73
WH_1876,2023-11,102.4,8626.72
WH_1876,2023-12,187.3,6731.18
WH_1877,2023-11,147.4,5338.47
WH_1877,2023-12,118.6,9328.94
WH_1878,2023-11,91.0,7121.14
WH_1878,2023-12,86.0,6038.13
WH_1879,2023-11,112.6,4027.71
WH_1879,2023-12,108.8,2843.7
WH_1880,2023-11,107.0,8174.69
WH_1880,2023-12,111.9,6448.16
WH_1881,2023-11,179.3,8012.03
WH_1881,2023-12,73.8,3709.32
WH_1882,2023-11,181.5,3801.98
WH_1882,2023-12,142.2,8568.98
WH_1883,2023-11,119.9,3219.23
WH_1883,2023-12,131.2,7989.18
WH_1884,2023-11,112.8,3092.21
WH_1884,2023-12,94.3,9998.09
WH_1885,2023-11,120.1,5192.61
WH_1885,2023-12,128.8,2124.76
WH_1886,2023-11,132.3,3151.44
WH_1886,2023-12,167.6,2447.66
WH_1887,2023-11,114.3,2951.48
WH_1887,2023-12,109.3,5399.58
WH_1888,2023-11,100.3,3235.15
WH_1888,2023-12,175.3,7823.88
WH_1889,2023-11,77.8,3243.08
WH_1889,2023-12,174.8,3041.09
WH_1890,2023-11,130.1,3117.12
WH_1890,2023-12,59.9,6484.44
WH_1891,2023-11,68.2,8527.16
WH_1891,2023-12,123.8,6525.07
WH_1892,2023-11,72.0,9139.6
WH_1892,2023-12,134.2,8099.94
WH_1893,2023-11,109.8,2172.08
WH_1893,2023-12,124.5,3067.02
WH_1894,2023-11,177.3,6209.4
WH_1894,2023-12,176.3,9990.65
WH_1895,2023-11,58.3,8651.81
WH_1895,2023-12,78.5,7873.37
WH_1896,2023-11,126.4,5335.73
WH_1896,2023-12,155.5,5666.5
WH_1897,2023-11,89.3,6143.83
WH_1897,2023-12,136.1,2696.64
WH_1898,2023-11,150.5,7202.81
WH_1898,2023-12,162.3,5795.86
WH_1899,2023-11,184.8,4750.59
WH_1899,2023-12,173.5,2042.28
WH_1900,2023-11,137.3,2231.62
WH_1900,2023-12,129.3,8418.84
WH_1901,2023-11,106.6,9296.8
WH_1901,2023-12,195.9,6478.97
WH_1902,2023-11,86.3,9031.91
WH_1902,2023-12,189.1,5836.13
WH_1903,2023-11,120.4,6928.36
WH_1903,2023-12,103.9,4593.78
WH_1904,2023-11,120.4,7844.11
WH_1904,2023-12,107.0,2766.79
WH_1905,2023-11,67.1,3552.87
WH_1905,2023-12,147.2,8069.34
WH_1906,2023-11,173.4,5606.56
WH_1906,2023-12,95.0,3240.12
WH_1907,2023-11,87.5,8820.57
WH_1907,2023-12,77.9,8230.82
WH_1908,2023-11,81.4,6995.69
WH_1908,2023-12,129.5,4529.93
WH_1909,2023-11,180.1,3240.38
WH_1909,2023-12,153.4,2590.19
WH_1910,2023-11,113.9,5341.02
WH_1910,2023-12,119.7,6986.88
WH_1911,2023-11,101.8,8475.09
WH_1911,2023-12,186.8,6940.39
WH_1912,2023-11,80.3,2506.28
WH_1912,2023-12,69.8,6355.56
WH_1913,2023-11,123.0,2703.05
WH_1913,2023-12,101.3,6637.29
WH_1914,2023-11,72.9,6023.45
WH_1914,2023-12,90.5,2558.48
WH_1915,2023-11,102.3,2074.16
WH_1915,2023-12,101.3,8392.82
WH_1916,2023-11,151.0,7917.4
WH_1916,2023-12,172.8,6623.38
WH_1917,2023-11,140.1,3583.5
WH_1917,2023-12,97.0,9454.8
WH_1918,2023-11,61.9,7650.91
WH_1918,2023-12,158.0,6408.55
WH_1919,2023-11,92.2,8446.52
WH_1919,2023-12,185.8,2912.19
WH_1920,2023-11,82.1,9445.68
WH_1920,2023-12,139.1,3140.01
WH_1921,2023-11,157.2,4259.15
WH_1921,2023-12,100.6,6930.87
WH_1922,2023-11,160.0,2735.9
WH_1922,2023-12,126.5,7935.17
WH_1923,2023-11,95.2,4450.1
WH_1923,2023-12,69.2,9513.43
WH_1924,2023-11,175.7,5375.09
WH_1924,2023-12,89.3,4075.81
